epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
744,25048.2,0.08863,0.1131,0.02275,0.0541,0.00154,0,1,0.99998,0.995,0.995,1,0.99998,0.995,0.99453,0.03449,0.03598,0.0029,0.01825,0.00125,0,0.0079329,0.0026443,0.0079329,0.0026443,0.0079329,0.0026443,0.0079329,0.0026443
745,25081.8,0.09218,0.12325,0.02395,0.0552,0.0016,0,0.99972,1,0.995,0.995,0.99972,1,0.995,0.99453,0.03241,0.03587,0.00295,0.01578,0.00117,0,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344
746,25115.7,0.09805,0.11354,0.02303,0.05828,0.00168,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99458,0.03154,0.03564,0.00291,0.01516,0.00121,0,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
747,25149.4,0.09964,0.09967,0.02233,0.05679,0.00163,0,1,0.99879,0.995,0.995,1,0.99879,0.995,0.99454,0.03199,0.03504,0.00285,0.02002,0.00122,0,0.0078438,0.0026146,0.0078438,0.0026146,0.0078438,0.0026146,0.0078438,0.0026146
748,25183.2,0.09164,0.10874,0.02411,0.05037,0.00159,0,0.999,1,0.995,0.995,0.999,1,0.995,0.99482,0.03483,0.03489,0.00279,0.01966,0.00134,0,0.0078141,0.0026047,0.0078141,0.0026047,0.0078141,0.0026047,0.0078141,0.0026047
749,25217,0.09426,0.11563,0.02353,0.05429,0.00158,0,1,0.9996,0.995,0.995,1,0.9996,0.995,0.99458,0.03169,0.03524,0.00275,0.02104,0.0012,0,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948
750,25250.6,0.09404,0.10714,0.02304,0.04752,0.00154,0,0.99951,1,0.995,0.995,0.99951,1,0.995,0.99482,0.0323,0.03528,0.00273,0.01844,0.00121,0,0.0077547,0.0025849,0.0077547,0.0025849,0.0077547,0.0025849,0.0077547,0.0025849
751,25284,0.08612,0.12093,0.02354,0.05383,0.00148,0,0.99951,1,0.995,0.995,0.99951,1,0.995,0.99457,0.03305,0.03555,0.00282,0.01742,0.00124,0,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
752,25317.5,0.09274,0.12138,0.02445,0.05336,0.00149,0,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99457,0.03344,0.03526,0.00289,0.01926,0.00119,0,0.0076953,0.0025651,0.0076953,0.0025651,0.0076953,0.0025651,0.0076953,0.0025651
753,25351.6,0.09018,0.10963,0.02214,0.05042,0.00153,0,0.99943,1,0.995,0.995,0.99943,1,0.995,0.995,0.02979,0.03513,0.00292,0.01828,0.00106,0,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552
754,25385.2,0.08888,0.11909,0.02223,0.04971,0.0015,0,0.9996,1,0.995,0.995,0.9996,1,0.995,0.995,0.02933,0.03491,0.00287,0.0165,0.00106,0,0.0076359,0.0025453,0.0076359,0.0025453,0.0076359,0.0025453,0.0076359,0.0025453
755,25419.3,0.09404,0.10635,0.0232,0.05208,0.00153,0,0.99926,1,0.995,0.995,0.99926,1,0.995,0.99465,0.02672,0.03474,0.00281,0.01871,0.00108,0,0.0076062,0.0025354,0.0076062,0.0025354,0.0076062,0.0025354,0.0076062,0.0025354
756,25453.3,0.09072,0.12571,0.02257,0.05382,0.0015,0,1,0.99923,0.995,0.995,1,0.99923,0.995,0.99466,0.02643,0.0344,0.00276,0.01728,0.0011,0,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
757,25486.6,0.09727,0.10449,0.02253,0.05063,0.00155,0,1,1,0.995,0.995,1,1,0.995,0.99465,0.02443,0.03449,0.0028,0.0131,0.00102,0,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156
758,25520.5,0.09524,0.10273,0.02274,0.05081,0.00161,0,1,1,0.995,0.995,1,1,0.995,0.99465,0.02429,0.03404,0.00289,0.01324,0.00096,0,0.0075171,0.0025057,0.0075171,0.0025057,0.0075171,0.0025057,0.0075171,0.0025057
759,25554,0.09452,0.09754,0.02105,0.05116,0.00154,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02781,0.03403,0.00291,0.01422,0.00104,0,0.0074874,0.0024958,0.0074874,0.0024958,0.0074874,0.0024958,0.0074874,0.0024958
760,25587.8,0.09027,0.11437,0.02334,0.05382,0.0015,0,1,1,0.995,0.995,1,1,0.995,0.99454,0.02666,0.03358,0.00296,0.01376,0.00103,0,0.0074577,0.0024859,0.0074577,0.0024859,0.0074577,0.0024859,0.0074577,0.0024859
761,25621.7,0.09802,0.11126,0.02319,0.05557,0.00155,0,1,1,0.995,0.995,1,1,0.995,0.99456,0.02998,0.0334,0.00298,0.01484,0.00106,0,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
762,25655.6,0.09428,0.11975,0.02247,0.05442,0.00164,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02905,0.03343,0.00297,0.01468,0.00105,0,0.0073983,0.0024661,0.0073983,0.0024661,0.0073983,0.0024661,0.0073983,0.0024661
763,25689.6,0.08063,0.12803,0.02264,0.04512,0.00145,0,1,1,0.995,0.995,1,1,0.995,0.99465,0.02913,0.03336,0.00291,0.01472,0.00105,0,0.0073686,0.0024562,0.0073686,0.0024562,0.0073686,0.0024562,0.0073686,0.0024562
764,25723.3,0.0876,0.11466,0.02221,0.05403,0.00156,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02683,0.03319,0.00282,0.01363,0.001,0,0.0073389,0.0024463,0.0073389,0.0024463,0.0073389,0.0024463,0.0073389,0.0024463
765,25758.2,0.08949,0.11,0.02238,0.05299,0.0015,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02424,0.03322,0.00281,0.01302,0.00093,0,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364
766,25793.2,0.0873,0.10721,0.02395,0.05276,0.00143,0,1,1,0.995,0.995,1,1,0.995,0.99457,0.02652,0.03324,0.00277,0.01335,0.00101,0,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
767,25827.8,0.08864,0.10844,0.02157,0.05073,0.00147,0,1,1,0.995,0.995,1,1,0.995,0.99466,0.02672,0.03329,0.00277,0.01352,0.00106,0,0.0072498,0.0024166,0.0072498,0.0024166,0.0072498,0.0024166,0.0072498,0.0024166
768,25862.2,0.08524,0.10779,0.02176,0.04509,0.00149,0,1,1,0.995,0.995,1,1,0.995,0.99482,0.02795,0.03341,0.00282,0.01389,0.00111,0,0.0072201,0.0024067,0.0072201,0.0024067,0.0072201,0.0024067,0.0072201,0.0024067
769,25896.1,0.08622,0.10941,0.02232,0.04721,0.00141,0,1,1,0.995,0.995,1,1,0.995,0.99466,0.02913,0.03337,0.00285,0.01452,0.00115,0,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968
770,25930.1,0.08065,0.11913,0.02165,0.0434,0.00141,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.03232,0.03355,0.00282,0.01544,0.00125,0,0.0071607,0.0023869,0.0071607,0.0023869,0.0071607,0.0023869,0.0071607,0.0023869
771,25963.8,0.08967,0.1032,0.02273,0.05235,0.00154,0,1,1,0.995,0.995,1,1,0.995,0.99481,0.03414,0.03352,0.00278,0.01596,0.00129,0,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
772,25997.3,0.09064,0.09484,0.02197,0.04899,0.00151,0,1,1,0.995,0.995,1,1,0.995,0.99481,0.03602,0.0335,0.00276,0.01647,0.00128,0,0.0071013,0.0023671,0.0071013,0.0023671,0.0071013,0.0023671,0.0071013,0.0023671
773,26030.8,0.08856,0.10719,0.0219,0.05037,0.00151,0,1,1,0.995,0.995,1,1,0.995,0.99457,0.0369,0.03348,0.00274,0.01687,0.00137,0,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572
774,26064.7,0.09183,0.0844,0.02094,0.04933,0.00158,0,1,1,0.995,0.995,1,1,0.995,0.99481,0.03922,0.03349,0.0027,0.0177,0.00144,0,0.0070419,0.0023473,0.0070419,0.0023473,0.0070419,0.0023473,0.0070419,0.0023473
775,26098.5,0.08833,0.11241,0.02121,0.04947,0.00142,0,1,1,0.995,0.995,1,1,0.995,0.99457,0.0399,0.03335,0.00268,0.01786,0.00144,0,0.0070122,0.0023374,0.0070122,0.0023374,0.0070122,0.0023374,0.0070122,0.0023374
776,26132.2,0.08153,0.1134,0.02199,0.04574,0.00134,0,1,1,0.995,0.995,1,1,0.995,0.99466,0.03745,0.03313,0.00266,0.01699,0.00137,0,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
777,26166,0.08872,0.10729,0.02234,0.0521,0.00148,0,1,1,0.995,0.995,1,1,0.995,0.99482,0.03263,0.03298,0.00266,0.01547,0.00122,0,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176
778,26199.6,0.07841,0.10622,0.02163,0.04789,0.00133,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.03522,0.03305,0.00267,0.01617,0.00126,0,0.0069231,0.0023077,0.0069231,0.0023077,0.0069231,0.0023077,0.0069231,0.0023077
779,26232.8,0.08493,0.10606,0.02192,0.04845,0.00144,0,1,1,0.995,0.995,1,1,0.995,0.99457,0.03519,0.03322,0.00268,0.01628,0.00129,0,0.0068934,0.0022978,0.0068934,0.0022978,0.0068934,0.0022978,0.0068934,0.0022978
780,26266.2,0.08578,0.10028,0.02003,0.04761,0.00147,0,1,1,0.995,0.995,1,1,0.995,0.99457,0.03311,0.03297,0.00264,0.01547,0.00125,0,0.0068637,0.0022879,0.0068637,0.0022879,0.0068637,0.0022879,0.0068637,0.0022879
781,26300.2,0.08444,0.10848,0.02154,0.04602,0.0014,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.03317,0.03304,0.0026,0.01586,0.00129,0,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
782,26333.9,0.08272,0.10445,0.02077,0.04809,0.0014,0,1,1,0.995,0.995,1,1,0.995,0.99465,0.03204,0.03284,0.00262,0.01544,0.00125,0,0.0068043,0.0022681,0.0068043,0.0022681,0.0068043,0.0022681,0.0068043,0.0022681
783,26368.2,0.08581,0.09335,0.02056,0.04658,0.00138,0,1,1,0.995,0.995,1,1,0.995,0.99466,0.03129,0.03299,0.00266,0.01507,0.00124,0,0.0067746,0.0022582,0.0067746,0.0022582,0.0067746,0.0022582,0.0067746,0.0022582
784,26402.6,0.08514,0.08792,0.02118,0.04595,0.00145,0,1,1,0.995,0.995,1,1,0.995,0.99465,0.03309,0.03295,0.0027,0.01565,0.00129,0,0.0067449,0.0022483,0.0067449,0.0022483,0.0067449,0.0022483,0.0067449,0.0022483
785,26436.4,0.08715,0.10136,0.02173,0.04982,0.00143,0,1,1,0.995,0.995,1,1,0.995,0.99465,0.03065,0.03272,0.00268,0.01478,0.00123,0,0.0067152,0.0022384,0.0067152,0.0022384,0.0067152,0.0022384,0.0067152,0.0022384
786,26469.9,0.08162,0.09285,0.0216,0.04416,0.00134,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02696,0.03258,0.00261,0.01346,0.00113,0,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
787,26503.2,0.07896,0.12424,0.02329,0.052,0.0013,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02569,0.03257,0.00256,0.01311,0.00107,0,0.0066558,0.0022186,0.0066558,0.0022186,0.0066558,0.0022186,0.0066558,0.0022186
788,26537,0.08239,0.09052,0.02028,0.04775,0.00137,0,1,1,0.995,0.995,1,1,0.995,0.99463,0.02611,0.03252,0.00254,0.01309,0.00104,0,0.0066261,0.0022087,0.0066261,0.0022087,0.0066261,0.0022087,0.0066261,0.0022087
789,26570.8,0.08129,0.10836,0.02085,0.04009,0.00142,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02774,0.03264,0.00255,0.01344,0.00107,0,0.0065964,0.0021988,0.0065964,0.0021988,0.0065964,0.0021988,0.0065964,0.0021988
790,26604.9,0.08149,0.11002,0.02154,0.047,0.00133,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02749,0.03266,0.00259,0.01352,0.00109,0,0.0065667,0.0021889,0.0065667,0.0021889,0.0065667,0.0021889,0.0065667,0.0021889
791,26638.8,0.08362,0.10844,0.02192,0.04547,0.00137,0,1,1,0.995,0.995,1,1,0.995,0.9945,0.0257,0.03273,0.00263,0.01303,0.00103,0,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
792,26672.5,0.08049,0.10459,0.02143,0.04981,0.00133,0,1,1,0.995,0.995,1,1,0.995,0.995,0.02406,0.03268,0.00264,0.01215,0.00092,0,0.0065073,0.0021691,0.0065073,0.0021691,0.0065073,0.0021691,0.0065073,0.0021691
793,26706.2,0.08192,0.09837,0.02099,0.04987,0.00133,0,1,1,0.995,0.995,1,1,0.995,0.99465,0.02467,0.03268,0.00261,0.01199,0.00091,0,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592
794,26739.5,0.07848,0.09078,0.0209,0.04572,0.00133,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02628,0.03261,0.00259,0.01229,0.00094,0,0.0064479,0.0021493,0.0064479,0.0021493,0.0064479,0.0021493,0.0064479,0.0021493
795,26773,0.08403,0.08847,0.02118,0.04759,0.00135,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02719,0.03255,0.00258,0.01255,0.00095,0,0.0064182,0.0021394,0.0064182,0.0021394,0.0064182,0.0021394,0.0064182,0.0021394
796,26807,0.08173,0.08795,0.02018,0.04415,0.00139,0,1,1,0.995,0.995,1,1,0.995,0.9945,0.02712,0.03242,0.00259,0.01286,0.00101,0,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
797,26840.6,0.074,0.1047,0.02037,0.04247,0.00133,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02701,0.03238,0.00257,0.01281,0.00101,0,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196
798,26874.6,0.07736,0.0934,0.02013,0.04398,0.00135,0,1,1,0.995,0.995,1,1,0.995,0.99457,0.02849,0.03251,0.00258,0.01309,0.00104,0,0.0063291,0.0021097,0.0063291,0.0021097,0.0063291,0.0021097,0.0063291,0.0021097
799,26908.7,0.07402,0.09074,0.02141,0.04052,0.00121,0,1,1,0.995,0.995,1,1,0.995,0.9945,0.02483,0.0325,0.0026,0.01215,0.00091,0,0.0062994,0.0020998,0.0062994,0.0020998,0.0062994,0.0020998,0.0062994,0.0020998
800,26942.3,0.0765,0.104,0.0209,0.04528,0.00127,0,1,1,0.995,0.995,1,1,0.995,0.99451,0.02382,0.03232,0.0026,0.01186,0.00089,0,0.0062697,0.0020899,0.0062697,0.0020899,0.0062697,0.0020899,0.0062697,0.0020899
801,26975.7,0.07902,0.0959,0.02091,0.04645,0.00127,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02444,0.03224,0.00258,0.01198,0.00091,0,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
802,27009.5,0.07234,0.09614,0.02186,0.03939,0.00128,0,1,1,0.995,0.995,1,1,0.995,0.9945,0.02353,0.03196,0.00249,0.0117,0.00085,0,0.0062103,0.0020701,0.0062103,0.0020701,0.0062103,0.0020701,0.0062103,0.0020701
803,27043.5,0.0776,0.0913,0.02071,0.04997,0.00133,0,1,1,0.995,0.995,1,1,0.995,0.99451,0.02453,0.03206,0.00248,0.01182,0.00082,0,0.0061806,0.0020602,0.0061806,0.0020602,0.0061806,0.0020602,0.0061806,0.0020602
804,27077.2,0.07495,0.09247,0.0211,0.04291,0.00128,0,1,1,0.995,0.995,1,1,0.995,0.99451,0.02502,0.03213,0.00255,0.01184,0.00081,0,0.0061509,0.0020503,0.0061509,0.0020503,0.0061509,0.0020503,0.0061509,0.0020503
805,27111.1,0.08067,0.07945,0.0203,0.0454,0.00129,0,1,1,0.995,0.995,1,1,0.995,0.99451,0.02489,0.03189,0.00261,0.01189,0.0008,0,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404
806,27145,0.07856,0.09448,0.01923,0.04793,0.00133,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02731,0.0318,0.00262,0.01256,0.00087,0,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
807,27178.6,0.076,0.09294,0.02137,0.04489,0.00127,0,1,1,0.995,0.995,1,1,0.995,0.99451,0.02837,0.03179,0.00262,0.01299,0.00093,0,0.0060618,0.0020206,0.0060618,0.0020206,0.0060618,0.0020206,0.0060618,0.0020206
808,27212.1,0.07181,0.09801,0.02097,0.04433,0.00118,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02902,0.03183,0.00258,0.01324,0.00095,0,0.0060321,0.0020107,0.0060321,0.0020107,0.0060321,0.0020107,0.0060321,0.0020107
809,27245.7,0.07618,0.09947,0.02126,0.04615,0.00126,0,1,1,0.995,0.995,1,1,0.995,0.99451,0.02842,0.03199,0.00255,0.01299,0.00097,0,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008
810,27279.6,0.07205,0.10541,0.02335,0.04313,0.00116,0,1,1,0.995,0.995,1,1,0.995,0.99451,0.02762,0.03211,0.0026,0.01303,0.0009,0,0.0059727,0.0019909,0.0059727,0.0019909,0.0059727,0.0019909,0.0059727,0.0019909
811,27313.4,0.07408,0.09704,0.02084,0.04477,0.00114,0,1,1,0.995,0.995,1,1,0.995,0.99465,0.02659,0.03212,0.00263,0.01245,0.0009,0,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
812,27347.3,0.07287,0.09864,0.01974,0.04359,0.00124,0,1,1,0.995,0.995,1,1,0.995,0.99465,0.0258,0.03207,0.0026,0.01233,0.00089,0,0.0059133,0.0019711,0.0059133,0.0019711,0.0059133,0.0019711,0.0059133,0.0019711
813,27381,0.07452,0.09858,0.01947,0.04573,0.00118,0,1,1,0.995,0.995,1,1,0.995,0.9945,0.02874,0.03217,0.00259,0.01308,0.00099,0,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612
814,27414.4,0.07319,0.10121,0.02014,0.04958,0.00121,0,1,1,0.995,0.995,1,1,0.995,0.99465,0.02844,0.0321,0.00257,0.01295,0.00099,0,0.0058539,0.0019513,0.0058539,0.0019513,0.0058539,0.0019513,0.0058539,0.0019513
815,27447.8,0.0784,0.1084,0.02138,0.04938,0.00126,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02773,0.03205,0.00256,0.01259,0.00097,0,0.0058242,0.0019414,0.0058242,0.0019414,0.0058242,0.0019414,0.0058242,0.0019414
816,27481.4,0.07257,0.0966,0.02113,0.04565,0.00125,0,1,1,0.995,0.995,1,1,0.995,0.99451,0.02571,0.03199,0.00253,0.01211,0.00093,0,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
817,27515.2,0.07464,0.08018,0.02014,0.04607,0.00119,0,1,1,0.995,0.995,1,1,0.995,0.9945,0.02567,0.03191,0.00249,0.01205,0.00091,0,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216
818,27548.9,0.07305,0.09572,0.02073,0.04449,0.00117,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02465,0.03197,0.00243,0.01179,0.00089,0,0.0057351,0.0019117,0.0057351,0.0019117,0.0057351,0.0019117,0.0057351,0.0019117
819,27583,0.07116,0.08929,0.02341,0.04372,0.00127,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02645,0.03201,0.00241,0.01268,0.00101,0,0.0057054,0.0019018,0.0057054,0.0019018,0.0057054,0.0019018,0.0057054,0.0019018
820,27616.8,0.068,0.09503,0.02014,0.04365,0.00114,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02529,0.03205,0.00241,0.01229,0.00097,0,0.0056757,0.0018919,0.0056757,0.0018919,0.0056757,0.0018919,0.0056757,0.0018919
821,27650.2,0.06698,0.08706,0.02015,0.04321,0.00114,0,1,1,0.995,0.995,1,1,0.995,0.99456,0.02532,0.03193,0.00241,0.01235,0.00096,0,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
822,27683.5,0.07164,0.1113,0.02178,0.04811,0.00118,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02565,0.03213,0.00239,0.01233,0.00098,0,0.0056163,0.0018721,0.0056163,0.0018721,0.0056163,0.0018721,0.0056163,0.0018721
823,27717.4,0.07066,0.08431,0.02037,0.0444,0.0012,0,1,1,0.995,0.995,1,1,0.995,0.99465,0.02317,0.03199,0.00238,0.01161,0.00092,0,0.0055866,0.0018622,0.0055866,0.0018622,0.0055866,0.0018622,0.0055866,0.0018622
824,27754.1,0.07452,0.08808,0.02037,0.04802,0.00118,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02537,0.03206,0.00239,0.0119,0.00094,0,0.0055569,0.0018523,0.0055569,0.0018523,0.0055569,0.0018523,0.0055569,0.0018523
825,27788.1,0.06925,0.11548,0.02032,0.04928,0.00113,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02577,0.0321,0.00239,0.01213,0.00098,0,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424
826,27822.4,0.06856,0.10036,0.0213,0.04105,0.00112,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02609,0.03204,0.00238,0.01231,0.00097,0,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
827,27856.5,0.06923,0.10123,0.02094,0.044,0.00117,0,1,1,0.995,0.995,1,1,0.995,0.99465,0.02684,0.03189,0.00236,0.0125,0.00099,0,0.0054678,0.0018226,0.0054678,0.0018226,0.0054678,0.0018226,0.0054678,0.0018226
828,27890.3,0.06642,0.09519,0.02178,0.04472,0.00113,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02721,0.03194,0.00235,0.0123,0.00097,0,0.0054381,0.0018127,0.0054381,0.0018127,0.0054381,0.0018127,0.0054381,0.0018127
829,27923.8,0.07275,0.10407,0.02107,0.04356,0.00117,0,1,1,0.995,0.995,1,1,0.995,0.99456,0.02738,0.0321,0.00234,0.01243,0.00101,0,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028
830,27957.8,0.07143,0.09579,0.0195,0.04163,0.00119,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.02798,0.03188,0.00235,0.01267,0.00103,0,0.0053787,0.0017929,0.0053787,0.0017929,0.0053787,0.0017929,0.0053787,0.0017929
831,27991.7,0.06942,0.09508,0.01898,0.04482,0.00117,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.0253,0.03186,0.00238,0.012,0.00098,0,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
832,28025.4,0.06736,0.09489,0.02218,0.04217,0.00114,0,1,1,0.995,0.995,1,1,0.995,0.99482,0.0235,0.03178,0.00243,0.01136,0.0009,0,0.0053193,0.0017731,0.0053193,0.0017731,0.0053193,0.0017731,0.0053193,0.0017731
833,28059.4,0.06749,0.08592,0.01823,0.03988,0.00115,0,1,1,0.995,0.995,1,1,0.995,0.99482,0.02343,0.03177,0.00246,0.01127,0.00087,0,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632
834,28093.5,0.07191,0.0873,0.0214,0.04162,0.00118,0,1,1,0.995,0.995,1,1,0.995,0.99482,0.02353,0.03182,0.00248,0.01141,0.00091,0,0.0052599,0.0017533,0.0052599,0.0017533,0.0052599,0.0017533,0.0052599,0.0017533
835,28127.1,0.07148,0.079,0.01869,0.04589,0.00117,0,1,1,0.995,0.995,1,1,0.995,0.99457,0.02194,0.0318,0.00246,0.01114,0.0009,0,0.0052302,0.0017434,0.0052302,0.0017434,0.0052302,0.0017434,0.0052302,0.0017434
836,28160.5,0.06908,0.09186,0.01961,0.04191,0.00119,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.0222,0.03179,0.00244,0.01146,0.00095,0,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
837,28194,0.06536,0.08,0.0194,0.04142,0.00106,0,1,1,0.995,0.995,1,1,0.995,0.995,0.02146,0.03178,0.00242,0.0113,0.0009,0,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236
838,28228.1,0.06684,0.09708,0.02001,0.04121,0.0011,0,1,1,0.995,0.995,1,1,0.995,0.995,0.02216,0.03172,0.00242,0.01145,0.00092,0,0.0051411,0.0017137,0.0051411,0.0017137,0.0051411,0.0017137,0.0051411,0.0017137
839,28262,0.06929,0.08774,0.01886,0.04004,0.00121,0,1,1,0.995,0.995,1,1,0.995,0.995,0.02204,0.03174,0.00243,0.01159,0.00094,0,0.0051114,0.0017038,0.0051114,0.0017038,0.0051114,0.0017038,0.0051114,0.0017038
840,28296.3,0.06715,0.08279,0.01988,0.04604,0.00114,0,1,1,0.995,0.995,1,1,0.995,0.995,0.02304,0.03165,0.00247,0.01179,0.00096,0,0.0050817,0.0016939,0.0050817,0.0016939,0.0050817,0.0016939,0.0050817,0.0016939
841,28330.2,0.066,0.0962,0.01889,0.04118,0.0011,0,1,1,0.995,0.995,1,1,0.995,0.995,0.02276,0.03173,0.00252,0.01164,0.00097,0,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
842,28364.2,0.06767,0.10374,0.02009,0.04328,0.00111,0,1,1,0.995,0.995,1,1,0.995,0.995,0.02184,0.03158,0.00253,0.01135,0.00094,0,0.0050223,0.0016741,0.0050223,0.0016741,0.0050223,0.0016741,0.0050223,0.0016741
843,28397.7,0.06055,0.08573,0.01974,0.03894,0.0011,0,1,1,0.995,0.995,1,1,0.995,0.995,0.02203,0.03152,0.00248,0.01143,0.00097,0,0.0049926,0.0016642,0.0049926,0.0016642,0.0049926,0.0016642,0.0049926,0.0016642
844,28431.3,0.06641,0.09588,0.01844,0.04302,0.00112,0,1,1,0.995,0.995,1,1,0.995,0.995,0.02164,0.03143,0.0024,0.0112,0.00091,0,0.0049629,0.0016543,0.0049629,0.0016543,0.0049629,0.0016543,0.0049629,0.0016543
845,28465.4,0.06434,0.10204,0.01894,0.03679,0.001,0,1,1,0.995,0.995,1,1,0.995,0.995,0.02289,0.0313,0.00236,0.0114,0.00095,0,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444
846,28499.1,0.06342,0.10063,0.0208,0.04054,0.00108,0,1,1,0.995,0.995,1,1,0.995,0.995,0.02425,0.03121,0.00236,0.01152,0.00095,0,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
