element_id,node_1,node_2,node_3
268845,32133,32459,32789
268846,32133,31801,32459
268847,31801,32097,32459
268848,33329,33893,33644
268849,33329,33580,33893
268850,33580,34191,33893
268851,33580,33846,34191
268852,33846,34433,34191
268853,33846,34128,34433
268854,34128,34663,34433
268855,34128,34314,34663
268856,34314,34909,34663
268857,34314,34565,34909
268858,34565,35106,34909
268859,34565,34756,35106
268860,34756,35314,35106
268861,34756,34984,35314
268862,34984,35472,35314
268863,34984,35151,35472
268864,35151,35641,35472
268865,35151,35324,35641
268866,35324,35807,35641
268867,35324,35457,35807
268868,35457,35932,35807
268869,35457,35592,35932
268870,35592,36036,35932
268871,35592,35701,36036
268872,35701,36145,36036
268873,35701,35816,36145
268874,35816,36238,36145
268875,35816,35900,36238
268876,35900,36289,36238
268877,35900,35952,36289
268878,35952,36346,36289
268879,35952,35998,36346
268880,35998,36377,36346
268881,35998,36029,36377
268882,36029,36403,36377
268883,36029,36048,36403
268884,36048,36418,36403
268885,36048,36049,36418
268886,36049,36406,36418
268887,36049,36034,36406
268888,36034,36384,36406
268889,36034,36008,36384
268890,36008,36353,36384
268891,36008,35969,36353
268892,35969,36302,36353
268893,35969,35918,36302
268894,35918,36245,36302
268895,35918,35845,36245
268896,35845,36165,36245
268897,35845,35732,36165
268898,35732,36057,36165
268899,35732,35623,36057
268900,35623,35948,36057
268901,35623,35489,35948
268902,35489,35835,35948
268903,35489,35365,35835
268904,35365,35665,35835
268905,35365,35198,35665
268906,35198,35503,35665
268907,35198,35031,35503
268908,35031,35344,35503
268909,35031,34838,35344
268910,34838,35136,35344
268911,34838,34623,35136
268912,34623,34951,35136
268913,34623,34382,34951
268914,34382,34699,34951
268915,34382,34186,34699
268916,34186,34488,34699
268917,34186,33903,34488
268918,33903,34225,34488
268919,33903,33679,34225
268920,33679,33924,34225
268921,33679,33393,33924
268922,33393,33705,33924
268923,33393,33077,33705
268924,33077,33405,33705
268925,33077,32789,33405
268926,32789,33069,33405
268927,32789,32459,33069
268928,32459,32773,33069
268929,32459,32097,32773
268930,32097,32440,32773
268931,33644,34238,33922
268932,33644,33893,34238
268933,33893,34510,34238
268934,33893,34191,34510
268935,34191,34739,34510
268936,34191,34433,34739
268937,34433,35010,34739
268938,34433,34663,35010
268939,34663,35224,35010
268940,34663,34909,35224
268941,34909,35438,35224
268942,34909,35106,35438
268943,35106,35629,35438
268944,35106,35314,35629
268945,35314,35824,35629
268946,35314,35472,35824
268947,35472,35978,35824
268948,35472,35641,35978
268949,35641,36117,35978
268950,35641,35807,36117
268951,35807,36258,36117
268952,35807,35932,36258
268953,35932,36366,36258
268954,35932,36036,36366
268955,36036,36467,36366
268956,36036,36145,36467
268957,36145,36564,36467
268958,36145,36238,36564
268959,36238,36642,36564
268960,36238,36289,36642
268961,36289,36689,36642
268962,36289,36346,36689
268963,36346,36741,36689
268964,36346,36377,36741
268965,36377,36775,36741
268966,36377,36403,36775
268967,36403,36786,36775
268968,36403,36418,36786
268969,36418,36787,36786
268970,36418,36406,36787
268971,36406,36778,36787
268972,36406,36384,36778
268973,36384,36748,36778
268974,36384,36353,36748
268975,36353,36700,36748
268976,36353,36302,36700
268977,36302,36646,36700
268978,36302,36245,36646
268979,36245,36576,36646
268980,36245,36165,36576
268981,36165,36472,36576
268982,36165,36057,36472
268983,36057,36372,36472
268984,36057,35948,36372
268985,35948,36267,36372
268986,35948,35835,36267
268987,35835,36134,36267
268988,35835,35665,36134
268989,35665,35988,36134
268990,35665,35503,35988
268991,35503,35842,35988
268992,35503,35344,35842
268993,35344,35643,35842
268994,35344,35136,35643
268995,35136,35452,35643
268996,35136,34951,35452
268997,34951,35244,35452
268998,34951,34699,35244
268999,34699,35028,35244
269000,34699,34488,35028
269001,34488,34763,35028
269002,34488,34225,34763
269003,34225,34533,34763
269004,34225,33924,34533
269005,33924,34251,34533
269006,33924,33705,34251
269007,33705,33960,34251
269008,33705,33405,33960
269009,33405,33721,33960
269010,33405,33069,33721
269011,33069,33400,33721
269012,33069,32773,33400
269013,32773,33056,33400
269014,32773,32440,33056
269015,32440,32745,33056
269016,33922,34568,34266
269017,33922,34238,34568
269018,34238,34842,34568
269019,34238,34510,34842
269020,34510,35083,34842
269021,34510,34739,35083
269022,34739,35334,35083
269023,34739,35010,35334
269024,35010,35541,35334
269025,35010,35224,35541
269026,35224,35767,35541
269027,35224,35438,35767
269028,35438,35957,35767
269029,35438,35629,35957
269030,35629,36133,35957
269031,35629,35824,36133
269032,35824,36290,36133
269033,35824,35978,36290
269034,35978,36441,36290
269035,35978,36117,36441
269036,36117,36583,36441
269037,36117,36258,36583
269038,36258,36697,36583
269039,36258,36366,36697
269040,36366,36804,36697
269041,36366,36467,36804
269042,36467,36899,36804
269043,36467,36564,36899
269044,36564,36985,36899
269045,36564,36642,36985
269046,36642,37043,36985
269047,36642,36689,37043
269048,36689,37099,37043
269049,36689,36741,37099
269050,36741,37133,37099
269051,36741,36775,37133
269052,36775,37167,37133
269053,36775,36786,37167
269054,36786,37172,37167
269055,36786,36787,37172
269056,36787,37166,37172
269057,36787,36778,37166
269058,36778,37135,37166
269059,36778,36748,37135
269060,36748,37100,37135
269061,36748,36700,37100
269062,36700,37042,37100
269063,36700,36646,37042
269064,36646,36984,37042
269065,36646,36576,36984
269066,36576,36900,36984
269067,36576,36472,36900
269068,36472,36805,36900
269069,36472,36372,36805
269070,36372,36696,36805
269071,36372,36267,36696
269072,36267,36582,36696
269073,36267,36134,36582
269074,36134,36442,36582
269075,36134,35988,36442
269076,35988,36291,36442
269077,35988,35842,36291
269078,35842,36132,36291
269079,35842,35643,36132
269080,35643,35959,36132
269081,35643,35452,35959
269082,35452,35768,35959
269083,35452,35244,35768
269084,35244,35540,35768
269085,35244,35028,35540
269086,35028,35333,35540
269087,35028,34763,35333
269088,34763,35084,35333
269089,34763,34533,35084
269090,34533,34843,35084
269091,34533,34251,34843
269092,34251,34567,34843
269093,34251,33960,34567
269094,33960,34265,34567
269095,33960,33721,34265
269096,33721,33990,34265
269097,33721,33400,33990
269098,33400,33725,33990
269099,33400,33056,33725
269100,33056,33390,33725
269101,33056,32745,33390
269102,32745,33038,33390
269103,34266,34915,34619
269104,34266,34568,34915
269105,34568,35165,34915
269106,34568,34842,35165
269107,34842,35424,35165
269108,34842,35083,35424
269109,35083,35651,35424
269110,35083,35334,35651
269111,35334,35889,35651
269112,35334,35541,35889
269113,35541,36075,35889
269114,35541,35767,36075
269115,35767,36273,36075
269116,35767,35957,36273
269117,35957,36449,36273
269118,35957,36133,36449
269119,36133,36622,36449
269120,36133,36290,36622
269121,36290,36771,36622
269122,36290,36441,36771
269123,36441,36908,36771
269124,36441,36583,36908
269125,36583,37030,36908
269126,36583,36697,37030
269127,36697,37151,37030
269128,36697,36804,37151
269129,36804,37227,37151
269130,36804,36899,37227
269131,36899,37319,37227
269132,36899,36985,37319
269133,36985,37398,37319
269134,36985,37043,37398
269135,37043,37460,37398
269136,37043,37099,37460
269137,37099,37506,37460
269138,37099,37133,37506
269139,37133,37525,37506
269140,37133,37167,37525
269141,37167,37542,37525
269142,37167,37172,37542
269143,37172,37540,37542
269144,37172,37166,37540
269145,37166,37523,37540
269146,37166,37135,37523
269147,37135,37500,37523
269148,37135,37100,37500
269149,37100,37453,37500
269150,37100,37042,37453
269151,37042,37386,37453
269152,37042,36984,37386
269153,36984,37310,37386
269154,36984,36900,37310
269155,36900,37221,37310
269156,36900,36805,37221
269157,36805,37138,37221
269158,36805,36696,37138
269159,36696,37021,37138
269160,36696,36582,37021
269161,36582,36890,37021
269162,36582,36442,36890
269163,36442,36754,36890
269164,36442,36291,36754
269165,36291,36607,36754
269166,36291,36132,36607
269167,36132,36430,36607
269168,36132,35959,36430
269169,35959,36260,36430
269170,35959,35768,36260
269171,35768,36060,36260
269172,35768,35540,36060
269173,35540,35870,36060
269174,35540,35333,35870
269175,35333,35633,35870
269176,35333,35084,35633
269177,35084,35403,35633
269178,35084,34843,35403
269179,34843,35138,35403
269180,34843,34567,35138
269181,34567,34887,35138
269182,34567,34265,34887
269183,34265,34593,34887
269184,34265,33990,34593
269185,33990,34280,34593
269186,33990,33725,34280
269187,33725,33996,34280
269188,33725,33390,33996
269189,33390,33712,33996
269190,33390,33038,33712
269191,33038,33377,33712
269192,34619,35235,34970
269193,34619,34915,35235
269194,34915,35490,35235
269195,34915,35165,35490
269196,35165,35752,35490
269197,35165,35424,35752
269198,35424,35983,35752
269199,35424,35651,35983
269200,35651,36212,35983
269201,35651,35889,36212
269202,35889,36392,36212
269203,35889,36075,36392
269204,36075,36598,36392
269205,36075,36273,36598
269206,36273,36776,36598
269207,36273,36449,36776
269208,36449,36950,36776
269209,36449,36622,36950
269210,36622,37097,36950
269211,36622,36771,37097
269212,36771,37222,37097
269213,36771,36908,37222
269214,36908,37364,37222
269215,36908,37030,37364
269216,37030,37486,37364
269217,37030,37151,37486
269218,37151,37578,37486
269219,37151,37227,37578
269220,37227,37646,37578
269221,37227,37319,37646
269222,37319,37741,37646
269223,37319,37398,37741
269224,37398,37824,37741
269225,37398,37460,37824
269226,37460,37859,37824
269227,37460,37506,37859
269228,37506,37887,37859
269229,37506,37525,37887
269230,37525,37909,37887
269231,37525,37542,37909
269232,37542,37915,37909
269233,37542,37540,37915
269234,37540,37906,37915
269235,37540,37523,37906
269236,37523,37883,37906
269237,37523,37500,37883
269238,37500,37851,37883
269239,37500,37453,37851
269240,37453,37803,37851
269241,37453,37386,37803
269242,37386,37722,37803
269243,37386,37310,37722
269244,37310,37632,37722
269245,37310,37221,37632
269246,37221,37565,37632
269247,37221,37138,37565
269248,37138,37469,37565
269249,37138,37021,37469
269250,37021,37342,37469
269251,37021,36890,37342
269252,36890,37211,37342
269253,36890,36754,37211
269254,36754,37067,37211
269255,36754,36607,37067
269256,36607,36917,37067
269257,36607,36430,36917
269258,36430,36742,36917
269259,36430,36260,36742
269260,36260,36561,36742
269261,36260,36060,36561
269262,36060,36359,36561
269263,36060,35870,36359
269264,35870,36168,36359
269265,35870,35633,36168
269266,35633,35943,36168
269267,35633,35403,35943
269268,35403,35696,35943
269269,35403,35138,35696
269270,35138,35447,35696
269271,35138,34887,35447
269272,34887,35190,35447
269273,34887,34593,35190
269274,34593,34918,35190
269275,34593,34280,34918
269276,34280,34609,34918
269277,34280,33996,34609
269278,33996,34284,34609
269279,33996,33712,34284
269280,33712,33982,34284
269281,33712,33377,33982
269282,33377,33694,33982
269283,34970,35561,35303
269284,34970,35235,35561
269285,35235,35844,35561
269286,35235,35490,35844
269287,35490,36066,35844
269288,35490,35752,36066
269289,35752,36296,36066
269290,35752,35983,36296
269291,35983,36521,36296
269292,35983,36212,36521
269293,36212,36722,36521
269294,36212,36392,36722
269295,36392,36925,36722
269296,36392,36598,36925
269297,36598,37102,36925
269298,36598,36776,37102
269299,36776,37250,37102
269300,36776,36950,37250
269301,36950,37432,37250
269302,36950,37097,37432
269303,37097,37567,37432
269304,37097,37222,37567
269305,37222,37681,37567
269306,37222,37364,37681
269307,37364,37833,37681
269308,37364,37486,37833
269309,37486,37924,37833
269310,37486,37578,37924
269311,37578,37998,37924
269312,37578,37646,37998
269313,37646,38094,37998
269314,37646,37741,38094
269315,37741,38166,38094
269316,37741,37824,38166
269317,37824,38213,38166
269318,37824,37859,38213
269319,37859,38234,38213
269320,37859,37887,38234
269321,37887,38259,38234
269322,37887,37909,38259
269323,37909,38272,38259
269324,37909,37915,38272
269325,37915,38268,38272
269326,37915,37906,38268
269327,37906,38255,38268
269328,37906,37883,38255
269329,37883,38231,38255
269330,37883,37851,38231
269331,37851,38198,38231
269332,37851,37803,38198
269333,37803,38154,38198
269334,37803,37722,38154
269335,37722,38060,38154
269336,37722,37632,38060
269337,37632,37981,38060
269338,37632,37565,37981
269339,37565,37899,37981
269340,37565,37469,37899
269341,37469,37789,37899
269342,37469,37342,37789
269343,37342,37640,37789
269344,37342,37211,37640
269345,37211,37536,37640
269346,37211,37067,37536
269347,37067,37382,37536
269348,37067,36917,37382
269349,36917,37215,37382
269350,36917,36742,37215
269351,36742,37048,37215
269352,36742,36561,37048
269353,36561,36862,37048
269354,36561,36359,36862
269355,36359,36668,36862
269356,36359,36168,36668
269357,36168,36454,36668
269358,36168,35943,36454
269359,35943,36246,36454
269360,35943,35696,36246
269361,35696,36003,36246
269362,35696,35447,36003
269363,35447,35766,36003
269364,35447,35190,35766
269365,35190,35482,35766
269366,35190,34918,35482
269367,34918,35214,35482
269368,34918,34609,35214
269369,34609,34939,35214
269370,34609,34284,34939
269371,34284,34617,34939
269372,34284,33982,34617
269373,33982,34281,34617
269374,33982,33694,34281
269375,33694,33951,34281
269376,35303,35911,35625
269377,35303,35561,35911
269378,35561,36154,35911
269379,35561,35844,36154
269380,35844,36382,36154
269381,35844,36066,36382
269382,36066,36624,36382
269383,36066,36296,36624
269384,36296,36832,36624
269385,36296,36521,36832
269386,36521,37041,36832
269387,36521,36722,37041
269388,36722,37225,37041
269389,36722,36925,37225
269390,36925,37431,37225
269391,36925,37102,37431
269392,37102,37592,37431
269393,37102,37250,37592
269394,37250,37755,37592
269395,37250,37432,37755
269396,37432,37905,37755
269397,37432,37567,37905
269398,37567,38017,37905
269399,37567,37681,38017
269400,37681,38163,38017
269401,37681,37833,38163
269402,37833,38253,38163
269403,37833,37924,38253
269404,37924,38332,38253
269405,37924,37998,38332
269406,37998,38421,38332
269407,37998,38094,38421
269408,38094,38497,38421
269409,38094,38166,38497
269410,38166,38535,38497
269411,38166,38213,38535
269412,38213,38572,38535
269413,38213,38234,38572
269414,38234,38596,38572
269415,38234,38259,38596
269416,38259,38612,38596
269417,38259,38272,38612
269418,38272,38615,38612
269419,38272,38268,38615
269420,38268,38606,38615
269421,38268,38255,38606
269422,38255,38590,38606
269423,38255,38231,38590
269424,38231,38559,38590
269425,38231,38198,38559
269426,38198,38521,38559
269427,38198,38154,38521
269428,38154,38474,38521
269429,38154,38060,38474
269430,38060,38384,38474
269431,38060,37981,38384
269432,37981,38301,38384
269433,37981,37899,38301
269434,37899,38223,38301
269435,37899,37789,38223
269436,37789,38118,38223
269437,37789,37640,38118
269438,37640,37977,38118
269439,37640,37536,37977
269440,37536,37856,37977
269441,37536,37382,37856
269442,37382,37680,37856
269443,37382,37215,37680
269444,37215,37543,37680
269445,37215,37048,37543
269446,37048,37361,37543
269447,37048,36862,37361
269448,36862,37184,37361
269449,36862,36668,37184
269450,36668,36977,37184
269451,36668,36454,36977
269452,36454,36761,36977
269453,36454,36246,36761
269454,36246,36541,36761
269455,36246,36003,36541
269456,36003,36301,36541
269457,36003,35766,36301
269458,35766,36056,36301
269459,35766,35482,36056
269460,35482,35813,36056
269461,35482,35214,35813
269462,35214,35512,35813
269463,35214,34939,35512
269464,34939,35236,35512
269465,34939,34617,35236
269466,34617,34950,35236
269467,34617,34281,34950
269468,34281,34615,34950
269469,34281,33951,34615
269470,33951,34269,34615
269471,35625,36235,35960
269472,35625,35911,36235
269473,35911,36465,36235
269474,35911,36154,36465
269475,36154,36712,36465
269476,36154,36382,36712
269477,36382,36952,36712
269478,36382,36624,36952
269479,36624,37173,36952
269480,36624,36832,37173
269481,36832,37372,37173
269482,36832,37041,37372
269483,37041,37566,37372
269484,37041,37225,37566
269485,37225,37751,37566
269486,37225,37431,37751
269487,37431,37927,37751
269488,37431,37592,37927
269489,37592,38077,37927
269490,37592,37755,38077
269491,37755,38227,38077
269492,37755,37905,38227
269493,37905,38342,38227
269494,37905,38017,38342
269495,38017,38479,38342
269496,38017,38163,38479
269497,38163,38565,38479
269498,38163,38253,38565
269499,38253,38656,38565
269500,38253,38332,38656
269501,38332,38741,38656
269502,38332,38421,38741
269503,38421,38831,38741
269504,38421,38497,38831
269505,38497,38886,38831
269506,38497,38535,38886
269507,38535,38926,38886
269508,38535,38572,38926
269509,38572,38955,38926
269510,38572,38596,38955
269511,38596,38979,38955
269512,38596,38612,38979
269513,38612,38991,38979
269514,38612,38615,38991
269515,38615,38987,38991
269516,38615,38606,38987
269517,38606,38969,38987
269518,38606,38590,38969
269519,38590,38940,38969
269520,38590,38559,38940
269521,38559,38911,38940
269522,38559,38521,38911
269523,38521,38863,38911
269524,38521,38474,38863
269525,38474,38791,38863
269526,38474,38384,38791
269527,38384,38708,38791
269528,38384,38301,38708
269529,38301,38613,38708
269530,38301,38223,38613
269531,38223,38528,38613
269532,38223,38118,38528
269533,38118,38418,38528
269534,38118,37977,38418
269535,37977,38289,38418
269536,37977,37856,38289
269537,37856,38173,38289
269538,37856,37680,38173
269539,37680,37996,38173
269540,37680,37543,37996
269541,37543,37855,37996
269542,37543,37361,37855
269543,37361,37643,37855
269544,37361,37184,37643
269545,37184,37485,37643
269546,37184,36977,37485
269547,36977,37259,37485
269548,36977,36761,37259
269549,36761,37061,37259
269550,36761,36541,37061
269551,36541,36837,37061
269552,36541,36301,36837
269553,36301,36610,36837
269554,36301,36056,36610
269555,36056,36356,36610
269556,36056,35813,36356
269557,35813,36099,36356
269558,35813,35512,36099
269559,35512,35851,36099
269560,35512,35236,35851
269561,35236,35532,35851
269562,35236,34950,35532
269563,34950,35248,35532
269564,34950,34615,35248
269565,34615,34952,35248
269566,34615,34269,34952
269567,34269,34605,34952
269568,35960,36549,36280
269569,35960,36235,36549
269570,36235,36792,36549
269571,36235,36465,36792
269572,36465,37037,36792
269573,36465,36712,37037
269574,36712,37252,37037
269575,36712,36952,37252
269576,36952,37498,37252
269577,36952,37173,37498
269578,37173,37678,37498
269579,37173,37372,37678
269580,37372,37898,37678
269581,37372,37566,37898
269582,37566,38072,37898
269583,37566,37751,38072
269584,37751,38245,38072
269585,37751,37927,38245
269586,37927,38388,38245
269587,37927,38077,38388
269588,38077,38536,38388
269589,38077,38227,38536
269590,38227,38658,38536
269591,38227,38342,38658
269592,38342,38793,38658
269593,38342,38479,38793
269594,38479,38906,38793
269595,38479,38565,38906
269596,38565,38998,38906
269597,38565,38656,38998
269598,38656,39089,38998
269599,38656,38741,39089
269600,38741,39166,39089
269601,38741,38831,39166
269602,38831,39225,39166
269603,38831,38886,39225
269604,38886,39272,39225
269605,38886,38926,39272
269606,38926,39309,39272
269607,38926,38955,39309
269608,38955,39338,39309
269609,38955,38979,39338
269610,38979,39355,39338
269611,38979,38991,39355
269612,38991,39361,39355
269613,38991,38987,39361
269614,38987,39349,39361
269615,38987,38969,39349
269616,38969,39316,39349
269617,38969,38940,39316
269618,38940,39292,39316
269619,38940,38911,39292
269620,38911,39246,39292
269621,38911,38863,39246
269622,38863,39193,39246
269623,38863,38791,39193
269624,38791,39127,39193
269625,38791,38708,39127
269626,38708,39038,39127
269627,38708,38613,39038
269628,38613,38942,39038
269629,38613,38528,38942
269630,38528,38853,38942
269631,38528,38418,38853
269632,38418,38721,38853
269633,38418,38289,38721
269634,38289,38588,38721
269635,38289,38173,38588
269636,38173,38473,38588
269637,38173,37996,38473
269638,37996,38305,38473
269639,37996,37855,38305
269640,37855,38168,38305
269641,37855,37643,38168
269642,37643,37973,38168
269643,37643,37485,37973
269644,37485,37790,37973
269645,37485,37259,37790
269646,37259,37585,37790
269647,37259,37061,37585
269648,37061,37371,37585
269649,37061,36837,37371
269650,36837,37152,37371
269651,36837,36610,37152
269652,36610,36909,37152
269653,36610,36356,36909
269654,36356,36664,36909
269655,36356,36099,36664
269656,36099,36393,36664
269657,36099,35851,36393
269658,35851,36143,36393
269659,35851,35532,36143
269660,35532,35867,36143
269661,35532,35248,35867
269662,35248,35554,35867
269663,35248,34952,35554
269664,34952,35253,35554
269665,34952,34605,35253
269666,34605,34947,35253
269667,36280,36868,36614
269668,36280,36549,36868
269669,36549,37120,36868
269670,36549,36792,37120
269671,36792,37363,37120
269672,36792,37037,37363
269673,37037,37593,37363
269674,37037,37252,37593
269675,37252,37832,37593
269676,37252,37498,37832
269677,37498,38010,37832
269678,37498,37678,38010
269679,37678,38220,38010
269680,37678,37898,38220
269681,37898,38381,38220
269682,37898,38072,38381
269683,38072,38549,38381
269684,38072,38245,38549
269685,38245,38707,38549
269686,38245,38388,38707
269687,38388,38866,38707
269688,38388,38536,38866
269689,38536,38994,38866
269690,38536,38658,38994
269691,38658,39125,38994
269692,38658,38793,39125
269693,38793,39230,39125
269694,38793,38906,39230
269695,38906,39325,39230
269696,38906,38998,39325
269697,38998,39420,39325
269698,38998,39089,39420
269699,39089,39502,39420
269700,39089,39166,39502
269701,39166,39580,39502
269702,39166,39225,39580
269703,39225,39625,39580
269704,39225,39272,39625
269705,39272,39655,39625
269706,39272,39309,39655
269707,39309,39685,39655
269708,39309,39338,39685
269709,39338,39708,39685
269710,39338,39355,39708
269711,39355,39717,39708
269712,39355,39361,39717
269713,39361,39713,39717
269714,39361,39349,39713
269715,39349,39698,39713
269716,39349,39316,39698
269717,39316,39665,39698
269718,39316,39292,39665
269719,39292,39639,39665
269720,39292,39246,39639
269721,39246,39597,39639
269722,39246,39193,39597
269723,39193,39532,39597
269724,39193,39127,39532
269725,39127,39455,39532
269726,39127,39038,39455
269727,39038,39365,39455
269728,39038,38942,39365
269729,38942,39265,39365
269730,38942,38853,39265
269731,38853,39165,39265
269732,38853,38721,39165
269733,38721,39037,39165
269734,38721,38588,39037
269735,38588,38912,39037
269736,38588,38473,38912
269737,38473,38759,38912
269738,38473,38305,38759
269739,38305,38598,38759
269740,38305,38168,38598
269741,38168,38462,38598
269742,38168,37973,38462
269743,37973,38281,38462
269744,37973,37790,38281
269745,37790,38101,38281
269746,37790,37585,38101
269747,37585,37897,38101
269748,37585,37371,37897
269749,37371,37656,37897
269750,37371,37152,37656
269751,37152,37458,37656
269752,37152,36909,37458
269753,36909,37210,37458
269754,36909,36664,37210
269755,36664,36968,37210
269756,36664,36393,36968
269757,36393,36706,36968
269758,36393,36143,36706
269759,36143,36434,36706
269760,36143,35867,36434
269761,35867,36172,36434
269762,35867,35554,36172
269763,35554,35883,36172
269764,35554,35253,35883
269765,35253,35562,35883
269766,35253,34947,35562
269767,34947,35250,35562
269768,36614,37199,36947
269769,36614,36868,37199
269770,36868,37464,37199
269771,36868,37120,37464
269772,37120,37675,37464
269773,37120,37363,37675
269774,37363,37928,37675
269775,37363,37593,37928
269776,37593,38155,37928
269777,37593,37832,38155
269778,37832,38327,38155
269779,37832,38010,38327
269780,38010,38526,38327
269781,38010,38220,38526
269782,38220,38695,38526
269783,38220,38381,38695
269784,38381,38880,38695
269785,38381,38549,38880
269786,38549,39032,38880
269787,38549,38707,39032
269788,38707,39184,39032
269789,38707,38866,39184
269790,38866,39312,39184
269791,38866,38994,39312
269792,38994,39446,39312
269793,38994,39125,39446
269794,39125,39571,39446
269795,39125,39230,39571
269796,39230,39657,39571
269797,39230,39325,39657
269798,39325,39752,39657
269799,39325,39420,39752
269800,39420,39831,39752
269801,39420,39502,39831
269802,39502,39892,39831
269803,39502,39580,39892
269804,39580,39939,39892
269805,39580,39625,39939
269806,39625,39987,39939
269807,39625,39655,39987
269808,39655,40012,39987
269809,39655,39685,40012
269810,39685,40036,40012
269811,39685,39708,40036
269812,39708,40053,40036
269813,39708,39717,40053
269814,39717,40057,40053
269815,39717,39713,40057
269816,39713,40042,40057
269817,39713,39698,40042
269818,39698,40017,40042
269819,39698,39665,40017
269820,39665,39993,40017
269821,39665,39639,39993
269822,39639,39957,39993
269823,39639,39597,39957
269824,39597,39905,39957
269825,39597,39532,39905
269826,39532,39844,39905
269827,39532,39455,39844
269828,39455,39773,39844
269829,39455,39365,39773
269830,39365,39677,39773
269831,39365,39265,39677
269832,39265,39599,39677
269833,39265,39165,39599
269834,39165,39480,39599
269835,39165,39037,39480
269836,39037,39352,39480
269837,39037,38912,39352
269838,38912,39221,39352
269839,38912,38759,39221
269840,38759,39077,39221
269841,38759,38598,39077
269842,38598,38920,39077
269843,38598,38462,38920
269844,38462,38746,38920
269845,38462,38281,38746
269846,38281,38567,38746
269847,38281,38101,38567
269848,38101,38380,38567
269849,38101,37897,38380
269850,37897,38210,38380
269851,37897,37656,38210
269852,37656,37975,38210
269853,37656,37458,37975
269854,37458,37757,37975
269855,37458,37210,37757
269856,37210,37524,37757
269857,37210,36968,37524
269858,36968,37253,37524
269859,36968,36706,37253
269860,36706,37009,37253
269861,36706,36434,37009
269862,36434,36743,37009
269863,36434,36172,36743
269864,36172,36459,36743
269865,36172,35883,36459
269866,35883,36190,36459
269867,35883,35562,36190
269868,35562,35892,36190
269869,35562,35250,35892
269870,35250,35560,35892
269871,36947,37538,37255
269872,36947,37199,37538
269873,37199,37786,37538
269874,37199,37464,37786
269875,37464,38008,37786
269876,37464,37675,38008
269877,37675,38244,38008
269878,37675,37928,38244
269879,37928,38463,38244
269880,37928,38155,38463
269881,38155,38635,38463
269882,38155,38327,38635
269883,38327,38850,38635
269884,38327,38526,38850
269885,38526,39018,38850
269886,38526,38695,39018
269887,38695,39196,39018
269888,38695,38880,39196
269889,38880,39357,39196
269890,38880,39032,39357
269891,39032,39510,39357
269892,39032,39184,39510
269893,39184,39643,39510
269894,39184,39312,39643
269895,39312,39763,39643
269896,39312,39446,39763
269897,39446,39879,39763
269898,39446,39571,39879
269899,39571,39970,39879
269900,39571,39657,39970
269901,39657,40060,39970
269902,39657,39752,40060
269903,39752,40143,40060
269904,39752,39831,40143
269905,39831,40211,40143
269906,39831,39892,40211
269907,39892,40274,40211
269908,39892,39939,40274
269909,39939,40323,40274
269910,39939,39987,40323
269911,39987,40361,40323
269912,39987,40012,40361
269913,40012,40388,40361
269914,40012,40036,40388
269915,40036,40416,40388
269916,40036,40053,40416
269917,40053,40423,40416
269918,40053,40057,40423
269919,40057,40418,40423
269920,40057,40042,40418
269921,40042,40397,40418
269922,40042,40017,40397
269923,40017,40365,40397
269924,40017,39993,40365
269925,39993,40333,40365
269926,39993,39957,40333
269927,39957,40283,40333
269928,39957,39905,40283
269929,39905,40226,40283
269930,39905,39844,40226
269931,39844,40158,40226
269932,39844,39773,40158
269933,39773,40075,40158
269934,39773,39677,40075
269935,39677,39989,40075
269936,39677,39599,39989
269937,39599,39894,39989
269938,39599,39480,39894
269939,39480,39791,39894
269940,39480,39352,39791
269941,39352,39660,39791
269942,39352,39221,39660
269943,39221,39539,39660
269944,39221,39077,39539
269945,39077,39384,39539
269946,39077,38920,39384
269947,38920,39227,39384
269948,38920,38746,39227
269949,38746,39052,39227
269950,38746,38567,39052
269951,38567,38883,39052
269952,38567,38380,38883
269953,38380,38672,38883
269954,38380,38210,38672
269955,38210,38500,38672
269956,38210,37975,38500
269957,37975,38283,38500
269958,37975,37757,38283
269959,37757,38053,38283
269960,37757,37524,38053
269961,37524,37838,38053
269962,37524,37253,37838
269963,37253,37576,37838
269964,37253,37009,37576
269965,37009,37311,37576
269966,37009,36743,37311
269967,36743,37047,37311
269968,36743,36459,37047
269969,36459,36774,37047
269970,36459,36190,36774
269971,36190,36474,36774
269972,36190,35892,36474
269973,35892,36200,36474
269974,35892,35560,36200
269975,35560,35897,36200
269976,37255,37868,37597
269977,37255,37538,37868
269978,37538,38123,37868
269979,37538,37786,38123
269980,37786,38328,38123
269981,37786,38008,38328
269982,38008,38550,38328
269983,38008,38244,38550
269984,38244,38760,38550
269985,38244,38463,38760
269986,38463,38961,38760
269987,38463,38635,38961
269988,38635,39168,38961
269989,38635,38850,39168
269990,38850,39343,39168
269991,38850,39018,39343
269992,39018,39525,39343
269993,39018,39196,39525
269994,39196,39666,39525
269995,39196,39357,39666
269996,39357,39823,39666
269997,39357,39510,39823
269998,39510,39945,39823
269999,39510,39643,39945
270000,39643,40070,39945
270001,39643,39763,40070
270002,39763,40184,40070
270003,39763,39879,40184
270004,39879,40289,40184
270005,39879,39970,40289
270006,39970,40383,40289
270007,39970,40060,40383
270008,40060,40466,40383
270009,40060,40143,40466
