node_id,x,y,z
33868,-87.7219,-133.151,-3.15368
33869,-60.6833,-123.941,0.0
33870,118.824,160.875,-3.1105
33871,118.959,145.571,0.0
33872,10.7571,-86.7552,-2.19442
33873,104.107,27.4757,-14.4418
33874,38.138,-65.0519,-5.48586
33875,70.808,-25.0541,-2.12711
33876,63.8628,-33.2449,0.0
33877,-101.104,-135.822,-2.45575
33878,-119.238,-140.093,-6.67697
33879,80.6457,-10.4411,-2.5783
33880,-34.0647,-112.973,0.0
33881,-55.8693,-123.253,-2.48537
33882,25.7031,-75.0404,-2.50783
33883,-26.4025,-110.199,-2.53923
33884,86.6663,-2.87867,-6.44425
33885,119.904,146.516,-2.45217
33886,-9.41083,-99.5562,0.0
33887,30.528,-69.5969,0.0
33888,119.379,123.821,0.0
33889,-142.351,-140.485,-2.67619
33890,-62.8859,-127.194,-6.19771
33891,125.717,59.7561,-61.0917
33892,60.5772,-40.6329,-5.26255
33893,83.9388,-3.14077,0.0
33894,129.063,70.1697,-67.7375
33895,42.1231,-60.1308,-3.08781
33896,23.1607,-79.8612,-8.16975
33897,-29.0039,-111.615,-2.53184
33898,118.553,89.8714,-5.96879
33899,-57.7919,-123.109,0.0
33900,76.4223,-15.6017,0.0
33901,-58.3446,-124.324,-2.60223
33902,121.442,142.964,-6.04224
33903,18.6835,-79.8407,0.0
33904,36.0883,-64.6011,0.0
33905,121.588,145.986,-6.68006
33906,-0.0185544,-95.0754,-3.13611
33907,-6.27882,-97.7977,0.0
33908,-138.733,-144.059,-13.2237
33909,-52.9493,-122.359,-2.48954
33910,51.3403,-51.4405,-4.83071
33911,-106.057,-136.962,-2.45164
33912,-31.0326,-111.769,0.0
33913,119.162,147.984,0.0
33914,119.657,126.32,0.0
33915,31.5566,-75.1079,-13.2999
33916,120.583,127.135,-2.44863
33917,-34.6555,-133.228,-100.0
33918,121.308,114.228,-5.85732
33919,87.2874,0.405316,-2.62723
33920,-54.8843,-122.242,0.0
33921,115.613,71.5907,-6.71409
33922,86.0,0.0,0.0
33923,43.8296,-57.1199,0.0
33924,15.6164,-82.5347,0.0
33925,-3.141,-95.9477,0.0
33926,72.9412,-39.5514,-35.9341
33927,114.303,72.4396,-2.4611
33928,49.7155,-51.9967,-2.1152
33929,113.678,69.6617,-2.46301
33930,-98.0114,-135.614,-2.45498
33931,114.903,75.2013,-2.45955
33932,-108.728,-137.54,-2.45364
33933,21.856,-84.505,-16.0183
33934,115.479,77.9476,-2.45837
33935,120.106,148.929,-2.45097
33936,-95.1807,-135.297,-3.09088
33937,91.0253,7.32134,-2.59985
33938,137.44,119.093,-100.0
33939,116.033,80.6787,-2.45756
33940,82.9974,-7.31967,-2.59573
33941,22.7277,-78.0794,-2.52177
33942,121.689,121.39,-5.63058
33943,-50.0133,-121.427,-2.49406
33944,112.297,63.8433,-2.34486
33945,110.894,58.3834,-2.47419
33946,-92.5806,-134.552,-2.45863
33947,-132.319,-149.972,-35.4759
33948,116.564,83.3945,-2.45611
33949,64.8463,-34.2158,-2.47059
33950,74.9584,-20.1301,-2.52776
33951,2.84217e-14,-94.0,0.0
33952,68.6619,-27.5906,0.0
33953,-103.355,-136.68,-2.33065
33954,62.3521,-35.999,0.0
33955,97.8744,-15.486,-100.0
33956,-114.146,-138.433,-2.45008
33957,110.119,55.5208,-2.47786
33958,-102.446,-135.661,0.0
33959,-105.12,-136.135,0.0
33960,12.5214,-85.0813,0.0
33961,97.049,17.4204,-5.27295
33962,-107.781,-136.592,0.0
33963,-99.7587,-135.168,0.0
33964,51.1038,-55.9238,-12.6089
33965,117.076,86.096,-2.45458
33966,72.8383,-21.6849,0.0
33967,-97.8344,-148.338,-48.8106
33968,-27.9848,-110.509,0.0
33969,109.308,52.6402,-2.48077
33970,-0.707891,-113.868,-69.8823
33971,-97.0612,-134.662,0.0
33972,119.927,128.81,0.0
33973,-110.433,-137.038,0.0
33974,109.229,6.16802,-89.2978
33975,113.942,74.2448,0.0
33976,-23.3329,-109.152,-2.54725
33977,113.339,71.4809,0.0
33978,92.7328,10.4484,-2.58574
33979,114.521,76.9928,0.0
33980,36.639,-65.7985,-2.46696
33981,8.98099,-90.8424,-6.97686
33982,3.14092,-91.9447,0.0
33983,-116.643,-138.829,-2.45249
33984,-51.9607,-121.34,0.0
33985,112.711,68.7007,0.0
33986,-111.34,-138.056,-2.32854
33987,95.9944,-17.7279,-82.3836
33988,115.077,79.7254,0.0
33989,87.9418,3.14084,0.0
33990,9.4066,-87.4942,0.0
33991,-90.761,-144.793,-38.2471
33992,31.5126,-70.607,-2.48426
33993,112.054,65.9037,0.0
33994,-113.072,-137.469,0.0
33995,-94.352,-134.14,0.0
33996,6.27789,-89.778,0.0
33997,-121.359,-139.713,-3.26396
33998,115.611,82.4431,0.0
33999,-33.5934,-115.604,-5.66984
34000,111.369,63.0898,0.0
34001,116.125,85.1465,0.0
34002,21.1816,-94.1748,-43.8853
34003,-91.6261,-133.594,0.0
34004,-115.698,-137.884,0.0
34005,110.653,60.2586,0.0
34006,118.064,91.5888,-2.45113
34007,-119.259,-139.231,-2.448
34008,106.784,44.3306,-2.49316
34009,94.3498,13.5654,-2.57299
34010,27.6589,-72.9306,0.0
34011,119.356,150.387,0.0
34012,73.7138,-22.3531,-2.6155
34013,-47.0614,-120.457,-2.49891
34014,107.706,46.9006,-2.61823
34015,75.78,-21.4009,-5.95042
34016,109.906,57.41,0.0
34017,116.621,87.8362,0.0
34018,79.0151,-12.5148,0.0
34019,-84.717,-132.796,-2.1277
34020,105.67,40.9369,-2.49813
34021,-88.8885,-133.031,0.0
34022,39.6709,-63.5176,-3.36212
34023,-118.318,-138.291,0.0
34024,118.496,94.1151,-2.45187
34025,109.124,54.5438,0.0
34026,104.649,37.9652,-2.50345
34027,89.6569,3.7717,-2.93561
34028,117.095,90.5105,0.0
34029,89.778,6.27789,0.0
34030,-46.1206,-121.542,-6.17158
34031,-75.0774,-131.92,-6.7265
34032,-16.4842,-110.291,-14.7992
34033,19.705,-80.9561,-2.53615
34034,103.577,34.9755,-2.51112
34035,111.857,60.8127,-2.47144
34036,108.307,51.6599,0.0
34037,97.337,19.7619,-2.55171
34038,-24.9217,-109.189,0.0
34039,-86.1386,-132.45,0.0
34040,-49.0209,-120.399,0.0
34041,102.451,31.9671,-2.51589
34042,-94.3728,-136.779,-6.69693
34043,85.2158,-4.18633,-2.61415
34044,46.2793,-55.1535,0.0
34045,98.7148,22.8378,-2.53974
34046,120.188,131.292,0.0
34047,-120.922,-138.679,0.0
34048,101.269,28.9414,-2.52503
34049,100.023,25.8977,-2.53201
34050,-19.7851,-107.517,-2.55772
34051,117.551,93.1696,0.0
34052,90.0632,-26.7338,-76.0303
34053,29.7827,-74.2307,-6.27119
34054,120.119,154.02,-2.45356
34055,107.454,48.7584,0.0
34056,44.7728,-58.0624,-2.44838
34057,118.092,82.7317,-6.0564
34058,-23.6599,-128.083,-82.7792
34059,106.558,45.8377,0.0
34060,91.5149,9.40801,0.0
34061,-89.3685,-134.385,-2.87614
34062,77.6245,-16.7814,-2.54494
34063,-83.3757,-131.848,0.0
34064,117.991,95.8165,0.0
34065,121.148,129.564,-2.40272
34066,60.7234,-38.6851,0.0
34067,-44.0934,-119.445,-2.50298
34068,78.4283,-18.0349,-6.37199
34069,-123.519,-139.06,0.0
34070,-78.6242,-131.399,-2.09595
34071,105.617,42.898,0.0
34072,117.848,88.4041,-2.45273
34073,119.359,99.3946,-2.44965
34074,-35.7503,-120.128,-14.4398
34075,120.319,151.224,-2.10277
34076,119.034,96.6386,-2.45168
34077,-125.546,-155.686,-70.5039
34078,121.633,152.996,-6.14684
34079,38.7982,-63.0122,0.0
34080,104.634,39.9408,0.0
34081,93.1584,12.5286,0.0
34082,-127.045,-140.368,-2.44827
34083,118.416,98.4519,0.0
34084,-80.5981,-131.223,0.0
34085,95.9557,16.2049,-2.56358
34086,121.323,132.709,-2.61966
34087,16.6452,-83.6813,-2.55106
34088,-75.9644,-130.876,-2.46832
34089,136.297,146.366,-70.5411
34090,69.686,-28.5815,-2.49119
34091,-21.8444,-107.806,0.0
34092,103.601,36.9648,0.0
34093,74.8125,-44.1113,-55.0216
34094,-16.6854,-106.017,-2.56848
34095,-46.0652,-119.419,0.0
34096,-81.2564,-132.389,-2.55861
34097,-126.105,-139.428,0.0
34098,33.9004,-69.091,-2.65786
34099,-32.1236,-132.174,-81.6897
34100,-15.7959,-107.036,-6.29659
34101,119.766,102.015,-2.44851
34102,33.3787,-68.2773,0.0
34103,94.7149,15.6375,0.0
34104,119.545,152.784,0.0
34105,102.515,33.9699,0.0
34106,-86.6642,-134.87,-5.48783
34107,103.527,30.334,-6.32027
34108,120.44,133.762,0.0
34109,120.961,101.002,-6.04331
34110,101.377,30.9576,0.0
34111,96.1906,18.7331,0.0
34112,118.825,101.073,0.0
34113,100.178,27.9266,0.0
34114,-77.8049,-130.574,0.0
34115,97.5917,21.8143,0.0
34116,49.1008,-72.874,-53.8006
34117,98.9167,24.8785,0.0
34118,48.6415,-53.0828,0.0
34119,68.3534,-32.9635,-6.52136
34120,-41.1093,-118.39,-2.50686
34121,-73.1459,-130.183,-2.47094
34122,-129.622,-140.726,-2.45039
34123,-124.454,-140.138,-2.08198
34124,24.7214,-76.0845,0.0
34125,121.382,134.704,-2.44963
34126,105.542,36.055,-5.63661
34127,-43.646,-137.722,-92.7124
34128,81.4568,-9.40379,0.0
34129,13.5564,-86.2613,-2.5676
34130,-128.68,-139.784,0.0
34131,120.16,104.623,-2.45056
34132,132.82,81.5073,-72.7604
34133,-59.3294,-139.554,-52.9623
34134,58.9782,-41.297,0.0
34135,28.654,-73.9647,-2.49611
34136,47.2064,-56.035,-2.43158
34137,-13.574,-104.442,-2.57866
34138,119.218,103.681,0.0
34139,67.4307,-30.4806,0.0
34140,-69.4177,-130.696,-6.7431
34141,-35.5645,-115.987,-2.5192
34142,-74.9979,-129.9,0.0
34143,-18.7538,-106.358,0.0
34144,-43.0936,-118.399,0.0
34145,75.7313,-18.6661,0.0
34146,-70.3123,-129.463,-2.47289
34147,4.18675,-93.2263,-2.61643
34148,114.846,44.1796,-25.222
34149,7.32134,-91.0253,-2.59985
34150,-132.187,-141.071,-2.44679
34151,-131.248,-140.133,0.0
34152,80.1836,-13.5478,-2.56153
34153,120.54,107.219,-2.44913
34154,-52.084,-124.368,-5.69838
34155,84.261,-9.52234,-6.46326
34156,50.9117,-50.9117,0.0
34157,119.599,106.278,0.0
34158,-38.109,-117.288,-2.5143
34159,120.686,136.227,0.0
34160,-72.1767,-129.202,0.0
34161,-10.4528,-102.791,-2.59029
34162,10.4419,-105.355,-55.6333
34163,57.1199,-43.8296,0.0
34164,-62.0074,-127.102,-3.12219
34165,-16.2067,-117.438,-36.6063
34166,-112.623,-156.182,-100.0
34167,-130.904,-144.948,-13.9655
34168,-67.464,-128.715,-2.47519
34169,76.6254,-19.3403,-2.63164
34170,55.5542,-48.6303,-5.26737
34171,119.73,155.175,0.0
34172,-7.32314,-100.957,-2.60334
34173,-15.6501,-104.835,0.0
34174,71.8817,-24.677,0.0
34175,61.433,-40.089,-2.44726
34176,53.0828,-48.6415,0.0
34177,-134.745,-141.408,-2.45107
34178,55.1535,-46.2793,0.0
34179,-133.802,-140.466,0.0
34180,121.88,117.332,-3.8334
34181,49.1924,-54.4572,-2.73081
34182,-40.1062,-117.334,0.0
34183,119.967,108.864,0.0
34184,60.1308,-42.1231,-3.08781
34185,10.6731,-88.9271,-2.74014
34186,21.7283,-79.0681,0.0
34187,15.1681,-87.1256,-6.31989
34188,-69.3407,-128.478,0.0
34189,121.168,112.487,-2.47668
34190,63.3586,-37.5935,-2.09336
34191,83.7632,-6.27719,0.0
34192,121.744,137.062,-2.44844
34193,-134.179,-142.73,-6.03571
34194,-64.6006,-127.939,-2.47786
34195,120.676,156.122,-2.45196
34196,121.172,109.738,-2.90528
34197,-56.3003,-125.253,-3.05132
34198,125.666,135.288,-13.9547
34199,-0.402722,-96.8835,-2.98582
34200,121.576,115.174,-2.89406
34201,41.4374,-61.3087,0.0
34202,-12.5355,-103.239,0.0
34203,-4.18706,-99.2342,-2.61817
34204,120.319,111.435,0.0
34205,-136.353,-140.796,0.0
34206,-137.291,-141.733,-2.44589
34207,-28.4702,-114.894,-7.37109
34208,120.922,138.679,0.0
34209,127.521,154.073,-23.1883
34210,-66.4898,-127.726,0.0
34211,54.0983,-49.5641,-3.17647
34212,25.7263,-77.1446,-2.50883
34213,-37.101,-116.218,0.0
34214,68.435,-31.4625,-2.48108
34215,109.235,45.4143,-5.17218
34216,5.47827,-94.2385,-5.83465
34217,30.5725,-71.7564,0.0
34218,-51.1305,-127.427,-14.2511
34219,121.865,139.622,-2.45034
34220,51.8457,-51.8457,-2.44249
34221,-32.213,-114.995,-2.52512
34222,36.406,-70.2139,-7.8351
34223,107.585,17.274,-34.5732
34224,82.6622,-10.4426,-2.57973
34225,18.6913,-81.8919,0.0
34226,-9.41126,-101.564,0.0
34227,-39.9658,-120.064,-6.28302
34228,120.662,113.999,0.0
34229,58.0624,-44.7728,-2.44838
34230,66.0749,-33.3143,0.0
34231,-138.888,-141.109,0.0
34232,119.907,157.556,0.0
34233,-63.6236,-126.944,0.0
34234,-108.551,-155.93,-92.5792
34235,64.5733,-38.3358,-5.23032
34236,-30.584,-130.342,-63.0559
34237,61.0665,-58.7048,-43.6629
34238,85.9403,-3.1408,0.0
34239,122.585,158.029,-7.56927
34240,78.4604,-15.6067,0.0
34241,27.5275,-77.3615,-5.75656
34242,36.1709,-66.838,0.0
34243,-34.0809,-115.055,0.0
34244,46.2216,-59.5217,-5.16054
34245,-6.27905,-99.8027,0.0
34246,121.153,141.127,0.0
34247,-140.53,-142.307,-2.74571
34248,-28.9645,-113.725,-2.75393
34249,120.789,74.6045,-15.5156
34250,120.992,116.55,0.0
34251,15.6203,-84.567,0.0
34252,63.7267,-60.8798,-64.0176
34253,60.161,-68.0803,-100.0
34254,-60.7419,-126.132,0.0
34255,-141.421,-141.421,0.0
34256,122.095,142.068,-2.4492
34257,139.181,135.017,-100.0
34258,-3.14104,-97.9492,0.0
34259,22.7426,-80.1571,-2.52315
34260,72.7665,-26.1195,-2.50256
34261,-47.3098,-129.853,-25.76
34262,97.1698,12.5482,-7.04325
34263,-122.693,-157.945,-92.9423
34264,0.996067,-112.754,-57.6756
34265,12.5236,-87.1034,0.0
34266,88.0,0.0,0.0
34267,-31.0459,-113.842,0.0
34268,44.0015,-59.494,0.0
34269,2.84217e-14,-96.0,0.0
34270,124.014,40.0291,-80.4309
34271,56.1343,-47.6072,-2.45062
34272,-57.8446,-125.287,0.0
34273,121.31,119.089,0.0
34274,89.9235,-15.5443,-30.7458
34275,85.0051,-7.32017,-2.59715
34276,122.684,109.368,-5.50202
34277,-123.782,-143.197,-7.98737
34278,-59.9453,-131.624,-15.6778
34279,-25.9533,-112.365,-2.54047
34280,9.40731,-89.5045,0.0
34281,3.14096,-93.9462,0.0
34282,126.583,73.9759,-36.6642
34283,31.5597,-72.772,-2.48737
34284,6.27812,-91.783,0.0
34285,126.828,84.5529,-29.4372
34286,120.084,159.937,0.0
34287,-58.3751,-126.485,-2.43232
34288,-73.2057,-141.229,-34.8519
34289,70.799,-27.6259,0.0
34290,74.92,-21.7008,0.0
34291,121.375,143.563,0.0
34292,27.6885,-75.053,0.0
34293,123.755,136.412,-6.03844
34294,67.0634,-34.288,-2.47337
34295,-53.3681,-124.695,-2.44744
34296,92.9776,7.11269,-2.47072
34297,64.6011,-36.0883,0.0
34298,120.877,62.5091,-24.0228
34299,89.9433,3.14088,0.0
34300,-79.5434,-133.515,-3.10248
34301,94.8668,10.5544,-2.80981
34302,44.816,-66.2719,-15.3584
34303,99.0695,19.7662,-2.55117
34304,-54.9316,-124.408,0.0
34305,106.424,-2.17343,-79.8501
34306,-27.9943,-112.568,0.0
34307,37.1392,-67.8167,-2.46831
34308,19.714,-83.0118,-2.53861
34309,122.318,144.506,-2.45074
34310,121.622,121.622,0.0
34311,-22.8778,-110.989,-2.55075
34312,28.2385,-75.9351,-2.50079
34313,49.3346,-56.7029,-4.70382
34314,81.0372,-12.517,0.0
34315,122.559,122.559,-2.44559
34316,42.7296,-62.182,-1.98157
34317,86.1941,-36.1241,-83.9767
34318,87.1575,-3.97711,-2.48398
34319,108.704,43.8632,-3.02364
34320,84.3025,-37.2457,-72.0315
34321,132.274,79.9591,-60.1434
34322,-50.0518,-123.572,-2.49533
34323,-21.3312,-122.73,-42.5036
34324,79.5999,-16.634,-2.5479
34325,96.3706,13.5675,-2.57461
34326,-113.34,-153.722,-54.5569
34327,106.607,38.0211,-2.67832
34328,3.55604,-95.2059,-2.69488
34329,91.783,6.27812,0.0
34330,63.5287,-39.6957,-3.27114
34331,59.1002,-46.078,-5.01067
34332,44.7717,-60.483,-2.3278
34333,-52.0028,-123.494,0.0
34334,97.9131,16.674,-2.56364
34335,-87.7314,-135.515,-2.24297
34336,-13.7446,-114.59,-26.4181
34337,91.3401,3.55865,-2.22348
34338,115.287,66.9639,-2.4673
34339,-24.9295,-111.24,0.0
34340,113.868,61.3088,-2.47209
34341,-19.789,-109.549,-2.55829
34342,115.953,69.7667,-2.46504
34343,113.112,58.4559,-2.47461
34344,139.387,143.427,-93.7585
34345,16.6499,-85.7176,-2.55321
34346,46.4872,-57.5733,0.0
34347,123.558,116.746,-5.42313
34348,112.323,55.586,-2.4772
34349,-109.876,-156.338,-80.9827
34350,121.917,124.139,0.0
34351,116.593,72.5535,-2.46289
34352,121.592,145.993,0.0
34353,121.586,158.798,-2.75675
34354,111.498,52.6984,-2.48172
34355,-4.63505,-107.897,-21.9233
34356,117.207,75.3245,-2.46085
34357,-47.0949,-122.589,-2.49868
34358,110.635,49.7927,-2.48642
34359,122.637,119.75,-2.29032
34360,122.826,125.158,-2.32749
34361,38.9025,-65.2868,0.0
34362,93.5252,9.40872,0.0
34363,117.798,78.0802,-2.45894
34364,-100.872,-138.482,-2.45285
34365,-98.167,-137.966,-2.4574
34366,100.764,22.8452,-2.54227
34367,33.4373,-70.4677,0.0
34368,-103.564,-138.981,-2.45426
34369,-95.4486,-137.43,-2.45831
34370,-13.8333,-125.014,-83.4114
34371,54.0198,-60.3365,-22.7384
34372,-9.42943,-105.557,-7.08821
34373,102.086,25.9086,-2.53489
34374,118.365,80.8204,-2.45631
34375,-106.246,-139.466,-2.45512
34376,-92.7179,-136.877,-2.45773
34377,122.535,146.937,-2.45062
34378,108.329,38.8711,-5.85267
34379,103.343,28.9552,-2.52445
34380,105.679,34.9976,-2.51023
34381,104.539,31.9852,-2.51948
34382,24.7403,-78.1761,0.0
34383,63.0122,-38.7982,0.0
34384,-76.3605,-132.867,-2.61373
34385,-108.915,-139.934,-2.45072
34386,114.983,68.8037,0.0
34387,-108.322,-143.728,-13.9936
34388,114.312,65.9982,0.0
34389,-49.0583,-122.542,0.0
34390,-89.8499,-136.507,-3.09531
34391,94.0687,5.65341,-5.89176
34392,115.627,71.5929,0.0
34393,113.613,63.1762,0.0
34394,13.559,-88.286,-2.56867
34395,71.8287,-28.6191,-2.49422
34396,118.909,83.5452,-2.45522
34397,125.549,155.683,-13.2571
34398,65.6497,-36.9156,-2.46621
34399,136.424,93.721,-75.1785
34400,112.883,60.3374,0.0
34401,25.3854,-98.7825,-72.5759
34402,116.245,74.3664,0.0
34403,95.1761,12.5302,0.0
34404,-89.006,-137.109,-5.23275
34405,-21.8494,-109.845,0.0
34406,7.11269,-92.9776,-2.47072
34407,112.122,57.4816,0.0
34408,116.838,77.1244,0.0
34409,36.8806,-69.1682,-3.531
34410,-111.573,-140.388,-2.45209
34411,-102.615,-138.031,0.0
34412,107.884,40.7084,-2.67239
34413,-99.9235,-137.533,0.0
34414,47.2318,-58.605,-2.90522
34415,-97.2143,-137.011,0.0
34416,111.327,54.6087,0.0
34417,-105.297,-138.516,0.0
34418,119.433,86.2557,-2.45498
34419,-44.1221,-121.565,-2.50394
34420,117.41,79.8675,0.0
34421,-116.976,-141.153,-2.4486
34422,-94.4947,-136.474,0.0
34423,110.494,51.7168,0.0
34424,120.611,85.5752,-6.05648
34425,122.208,126.65,0.0
34426,-107.97,-138.989,0.0
34427,89.2939,-1.13123,-2.63119
34428,-84.6043,-135.12,-2.46429
34429,124.109,129.48,-5.24199
34430,10.4474,-90.72,-2.58449
34431,-113.71,-140.979,-3.08731
34432,96.7419,15.6405,0.0
34433,83.4706,-9.40487,0.0
34434,109.622,48.8071,0.0
34435,-110.814,-141.83,-6.68282
34436,-91.7637,-135.92,0.0
34437,117.956,82.594,0.0
34438,-55.2466,-127.182,-5.54789
34439,-110.627,-139.442,0.0
34440,108.712,45.8799,0.0
34441,119.939,88.9527,-2.45513
34442,-60.7585,-135.796,-26.2789
34443,107.76,42.9354,0.0
34444,98.2287,18.7381,0.0
34445,118.482,85.3054,0.0
34446,-89.0201,-135.348,0.0
34447,-13.5755,-106.459,-2.58009
34448,75.8556,-23.1609,-2.51684
34449,-113.275,-139.882,0.0
34450,106.76,39.9719,0.0
34451,-81.6651,-134.468,-2.46507
34452,-46.0982,-121.551,0.0
34453,48.8896,-55.5494,0.0
34454,121.801,148.415,0.0
34455,99.6361,21.8206,0.0
34456,77.7896,-18.6756,0.0
34457,-19.2137,-110.868,-5.58158
34458,105.712,36.9901,0.0
34459,69.5969,-30.528,0.0
34460,120.425,91.6354,-2.45368
34461,-86.2601,-134.752,0.0
34462,100.975,24.8881,0.0
34463,118.988,88.003,0.0
34464,-18.7573,-108.388,0.0
34465,104.616,33.9919,0.0
34466,103.46,30.9738,0.0
34467,102.251,27.9402,0.0
34468,-115.914,-140.313,0.0
34469,109.846,46.673,-1.95497
34470,-56.7632,-139.049,-45.008
34471,-41.1332,-120.496,-2.51011
34472,52.2866,-75.6598,-72.3838
34473,123.459,127.844,-2.90531
34474,-119.481,-141.668,-2.45186
34475,-2.45846,-113.339,-44.6614
34476,-83.4877,-134.135,0.0
34477,119.476,90.6874,0.0
34478,-4.1871,-100.936,-2.61812
34479,61.3087,-41.4374,0.0
34480,114.77,63.2657,-2.1811
34481,120.893,94.3046,-2.45121
34482,122.745,149.359,-2.45084
34483,-10.4535,-104.801,-2.59136
34484,25.2142,-79.248,-2.13688
34485,-16.533,-108.167,-2.18438
34486,132.319,149.972,-35.4759
34487,122.486,129.149,0.0
34488,21.7402,-81.1355,0.0
34489,-118.537,-140.723,0.0
34490,-36.3803,-126.545,-26.5232
34491,44.0264,-63.8807,-6.03589
34492,-7.63928,-103.436,-3.27668
34493,-80.3105,-151.306,-85.6666
34494,-80.7023,-133.498,0.0
34495,119.948,93.3592,0.0
34496,-122.095,-142.068,-2.4492
34497,-43.1213,-120.516,0.0
34498,73.9836,-24.6993,0.0
34499,-15.6523,-106.857,0.0
34500,95.0531,7.98022,-4.1515
34501,121.409,97.3565,-2.45055
34502,-121.153,-141.127,0.0
34503,51.202,-53.4232,0.0
34504,33.9133,-71.8099,-2.10767
34505,-38.129,-119.382,-2.51613
34506,-77.9034,-132.838,0.0
34507,120.4,96.016,0.0
34508,-73.2318,-132.426,-2.46928
34509,112.668,11.85,-65.7314
34510,85.7682,-6.27742,0.0
34511,120.158,77.8569,-7.53809
34512,-124.699,-142.457,-2.44944
34513,59.494,-44.0015,0.0
34514,-17.8059,-126.812,-72.5504
34515,121.78,99.6034,-2.45173
34516,103.27,24.3149,-5.71019
34517,-93.8867,-153.055,-67.6269
34518,-123.757,-141.515,0.0
34519,122.004,150.828,0.0
34520,122.492,104.314,-2.96002
34521,41.5674,-63.6236,0.0
34522,-29.7102,-115.719,-3.00604
34523,53.5817,-53.5751,-4.91749
34524,123.669,132.442,-2.60548
34525,30.6147,-73.9104,0.0
34526,-12.5366,-105.253,0.0
34527,120.835,98.6585,0.0
34528,-75.0904,-132.155,0.0
34529,122.757,131.641,0.0
34530,-70.3917,-131.694,-2.47281
34531,65.7313,-63.7292,-90.8989
34532,-40.1282,-119.435,0.0
34533,18.6989,-83.9421,0.0
34534,53.4232,-51.202,0.0
34535,92.127,1.42095,-4.75075
34536,-102.963,-140.87,-6.05467
34537,-127.294,-142.835,-2.45033
34538,120.877,44.8445,-39.6652
34539,114.658,56.9074,-5.5691
34540,57.5733,-46.4872,0.0
34541,122.2,102.234,-2.4511
34542,31.2225,-88.4541,-39.5414
34543,-35.1094,-118.22,-2.5202
34544,-126.351,-141.892,0.0
34545,55.5494,-48.8896,0.0
34546,82.431,-14.015,-2.56207
34547,112.651,8.53983,-77.7327
34548,56.032,-49.772,-2.58085
34549,121.256,101.29,0.0
34550,-72.2631,-131.446,0.0
34551,70.607,-31.5126,-2.48426
34552,91.1978,-20.8631,-42.4695
34553,-67.5365,-130.933,-2.47563
34554,-9.41168,-103.571,0.0
34555,84.6786,-10.444,-2.58102
34556,124.5,148.235,-6.04519
34557,36.2476,-69.0641,0.0
34558,103.679,-10.6757,-88.5439
34559,45.2905,-62.0883,-3.69876
34560,-1.40361,-99.6993,-2.5127
34561,-37.12,-118.31,0.0
34562,-129.772,-143.427,-3.08193
34563,51.8934,-54.303,-2.06206
34564,-22.7313,-112.806,-3.93932
34565,80.4985,-15.6118,0.0
34566,-128.938,-142.261,0.0
34567,15.6242,-86.5993,0.0
34568,87.9418,-3.14084,0.0
34569,-69.4195,-130.708,0.0
34570,68.2773,-33.3787,0.0
34571,121.665,103.912,0.0
34572,-132.568,-143.449,-2.45111
34573,-64.6665,-130.144,-2.47855
34574,-6.27916,-101.806,0.0
34575,-32.0745,-117.007,-2.52851
34576,97.3581,-12.2964,-46.2195
34577,-73.4629,-149.358,-76.3796
34578,123.019,134.122,0.0
34579,58.605,-47.2318,-2.90522
34580,49.7463,-56.7874,-2.13279
34581,-129.175,-144.714,-6.6765
34582,22.7559,-82.2294,-2.52577
34583,115.274,60.9309,-3.48051
34584,78.7765,-20.1506,-2.53144
34585,40.2044,-66.56,-2.13538
34586,75.0404,-25.7031,-2.50783
34587,122.202,153.237,0.0
34588,123.96,135.063,-2.44896
34589,-20.432,-111.328,-2.89043
34590,122.843,41.9674,-52.7226
34591,131.498,103.859,-32.1365
34592,-66.5614,-129.942,0.0
34593,12.5254,-89.123,0.0
34594,-3.14108,-99.9507,0.0
34595,-131.51,-142.614,0.0
34596,119.24,21.1047,-92.6618
34597,60.3432,-45.0712,-2.45015
34598,122.053,106.516,0.0
34599,112.388,48.5356,-5.11656
34600,-61.7816,-129.325,-2.48157
34601,-64.002,-131.445,-6.2154
34602,122.726,95.8734,-5.04983
34603,-34.0971,-117.138,0.0
34604,31.2468,-75.096,-2.37166
34605,2.84217e-14,-98.0,0.0
34606,93.2263,4.18675,-2.61643
34607,59.2131,-70.7911,-82.1997
34608,54.4596,-52.0216,-2.44586
34609,9.40801,-91.5149,0.0
34610,124.315,120.256,-3.61859
34611,62.182,-42.7296,-1.98157
34612,123.117,107.469,-2.44961
34613,123.147,154.181,-2.45067
34614,42.4793,-64.6467,-2.33324
34615,3.141,-95.9477,0.0
34616,123.345,151.838,-2.45221
34617,6.27835,-93.7879,0.0
34618,124.054,129.492,-2.19005
34619,90.0,0.0,0.0
34620,-63.6885,-129.147,0.0
34621,84.2297,-41.7874,-92.0088
34622,123.373,110.053,-2.45009
34623,27.7172,-77.173,0.0
34624,-77.5554,-135.462,-5.54779
34625,122.431,109.11,0.0
34626,44.1605,-61.8506,0.0
34627,-39.0633,-130.72,-34.5518
34628,-134.079,-142.963,0.0
34629,-135.017,-143.901,-2.44633
34630,87.0118,-7.32056,-2.59804
34631,123.273,136.595,0.0
34632,91.0008,-0.261947,-2.62994
34633,-84.4057,-142.359,-21.4102
34634,-136.91,-145.793,-7.54293
34635,-2.34995,-102.052,-5.57663
34636,127.169,108.692,-13.9711
