epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
464,15727.1,0.18236,0.1649,0.04853,0.07937,0.00289,0,0.99949,1,0.995,0.995,0.99949,1,0.995,0.99381,0.03984,0.04893,0.00219,0.02451,0.00115,0,0.0162489,0.0054163,0.0162489,0.0054163,0.0162489,0.0054163,0.0162489,0.0054163
465,15761.1,0.17803,0.18396,0.04433,0.0912,0.00312,0,0.99428,1,0.99495,0.99495,0.99428,1,0.99495,0.99385,0.05015,0.05069,0.00211,0.033,0.00149,0,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064
466,15795.5,0.18548,0.17567,0.05327,0.08793,0.00323,0,0.99962,1,0.995,0.995,0.99962,1,0.995,0.99391,0.0568,0.04906,0.0021,0.02825,0.00159,0,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
467,15829.2,0.1776,0.15341,0.0462,0.08234,0.00305,0,0.99483,0.995,0.9949,0.9949,0.99483,0.995,0.9949,0.9949,0.04251,0.04722,0.00217,0.04403,0.00128,0,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866
468,15863,0.17836,0.17326,0.05001,0.08389,0.00319,0,0.98257,0.985,0.99411,0.99411,0.98257,0.985,0.99411,0.99411,0.04203,0.04995,0.00211,0.06701,0.00132,0,0.0161301,0.0053767,0.0161301,0.0053767,0.0161301,0.0053767,0.0161301,0.0053767
469,15896.6,0.1872,0.17942,0.04495,0.08566,0.00326,0,0.98521,0.99914,0.99485,0.99485,0.98521,0.99914,0.99485,0.99485,0.045,0.04896,0.00207,0.04662,0.00154,0,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668
470,15929.8,0.1769,0.20883,0.04605,0.08056,0.00306,0,0.98907,0.99,0.99465,0.99465,0.98907,0.99,0.99465,0.99465,0.05173,0.04978,0.00227,0.05933,0.00175,0,0.0160707,0.0053569,0.0160707,0.0053569,0.0160707,0.0053569,0.0160707,0.0053569
471,15963.7,0.17896,0.20563,0.05094,0.09024,0.00312,0,0.99454,0.995,0.99485,0.99485,0.99454,0.995,0.99485,0.99485,0.05591,0.05295,0.00275,0.04653,0.00175,0,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
472,15997.5,0.16378,0.18846,0.04386,0.085,0.00285,0,0.9938,1,0.9949,0.9949,0.9938,1,0.9949,0.99369,0.04973,0.05412,0.00333,0.03684,0.00143,0,0.0160113,0.0053371,0.0160113,0.0053371,0.0160113,0.0053371,0.0160113,0.0053371
473,16031.9,0.16783,0.20327,0.05048,0.08365,0.00285,0,0.99968,1,0.995,0.995,0.99968,1,0.995,0.99319,0.04585,0.05751,0.00348,0.02499,0.00133,0,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272
474,16065.5,0.18,0.1853,0.04787,0.08654,0.00303,0,0.99964,1,0.995,0.995,0.99964,1,0.995,0.99302,0.05776,0.05567,0.00324,0.03271,0.0017,0,0.0159519,0.0053173,0.0159519,0.0053173,0.0159519,0.0053173,0.0159519,0.0053173
475,16099.1,0.17988,0.15235,0.04378,0.08944,0.00314,0,0.99903,1,0.995,0.995,0.99903,1,0.995,0.99302,0.05071,0.05242,0.00322,0.02722,0.00155,0,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074
476,16132.4,0.18047,0.17373,0.04669,0.08172,0.00315,0,1,0.99912,0.995,0.995,1,0.99912,0.995,0.99297,0.05836,0.05299,0.0031,0.0348,0.00148,0,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
477,16165.8,0.17913,0.17168,0.04563,0.08545,0.003,0,0.99502,0.99909,0.995,0.995,0.99502,0.99909,0.995,0.99255,0.06281,0.04998,0.00263,0.03727,0.00167,0,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876
478,16199.6,0.17507,0.1722,0.04603,0.0847,0.00312,0,0.99009,0.99861,0.99485,0.99485,0.99009,0.99861,0.99485,0.99485,0.0556,0.04737,0.00236,0.04984,0.0016,0,0.0158331,0.0052777,0.0158331,0.0052777,0.0158331,0.0052777,0.0158331,0.0052777
479,16233.9,0.17683,0.17684,0.04574,0.0875,0.0029,0,1,0.99465,0.995,0.995,1,0.99465,0.995,0.9948,0.05777,0.04666,0.00264,0.04138,0.00169,0,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678
480,16268.3,0.17295,0.18987,0.04723,0.08689,0.003,0,1,0.99441,0.995,0.995,1,0.99441,0.995,0.995,0.05265,0.04805,0.003,0.03775,0.00155,0,0.0157737,0.0052579,0.0157737,0.0052579,0.0157737,0.0052579,0.0157737,0.0052579
481,16302.2,0.17861,0.17359,0.04432,0.08666,0.00304,0,0.99948,1,0.995,0.995,0.99948,1,0.995,0.995,0.04393,0.04806,0.00322,0.0265,0.00133,0,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
482,16340.1,0.17079,0.17006,0.04967,0.08035,0.00296,0,0.99477,1,0.9949,0.9949,0.99477,1,0.9949,0.9949,0.05441,0.04759,0.00309,0.04287,0.00172,0,0.0157143,0.0052381,0.0157143,0.0052381,0.0157143,0.0052381,0.0157143,0.0052381
483,16375.2,0.17621,0.16887,0.04533,0.08525,0.00293,0,0.99835,1,0.995,0.995,0.99835,1,0.995,0.995,0.05601,0.04565,0.00266,0.04428,0.00181,0,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282
484,16409.1,0.17262,0.18063,0.04991,0.08879,0.00295,0,0.99922,1,0.995,0.995,0.99922,1,0.995,0.995,0.05026,0.04851,0.00243,0.03216,0.00163,0,0.0156549,0.0052183,0.0156549,0.0052183,0.0156549,0.0052183,0.0156549,0.0052183
485,16443.6,0.17203,0.16615,0.044,0.0802,0.00299,0,1,0.99979,0.995,0.995,1,0.99979,0.995,0.99456,0.05784,0.04849,0.00233,0.03438,0.00194,0,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084
486,16478.2,0.16187,0.1555,0.04496,0.07067,0.00298,0,0.99993,0.995,0.995,0.995,0.99993,0.995,0.995,0.99451,0.05013,0.04755,0.00218,0.03565,0.00156,0,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
487,16512.1,0.16744,0.1714,0.049,0.0738,0.00299,0,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.04144,0.04622,0.00197,0.02436,0.00137,0,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886
488,16545.9,0.16303,0.16828,0.04487,0.07247,0.00287,0,0.99912,1,0.995,0.995,0.99912,1,0.995,0.995,0.03092,0.04754,0.00189,0.02418,0.00103,0,0.0155361,0.0051787,0.0155361,0.0051787,0.0155361,0.0051787,0.0155361,0.0051787
489,16579.5,0.15718,0.19534,0.04873,0.0802,0.00279,0,0.99961,1,0.995,0.995,0.99961,1,0.995,0.995,0.03926,0.04545,0.00186,0.02314,0.00143,0,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688
490,16613.4,0.17323,0.17942,0.04789,0.07756,0.00301,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.995,0.03882,0.04376,0.002,0.02269,0.00142,0,0.0154767,0.0051589,0.0154767,0.0051589,0.0154767,0.0051589,0.0154767,0.0051589
491,16646.7,0.17555,0.16415,0.04436,0.08369,0.00296,0,0.99968,1,0.995,0.995,0.99968,1,0.995,0.995,0.05303,0.04424,0.00205,0.02606,0.00153,0,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
492,16680.5,0.175,0.16616,0.04653,0.07873,0.00304,0,0.99978,1,0.995,0.995,0.99978,1,0.995,0.995,0.06198,0.0459,0.00198,0.0268,0.00215,0,0.0154173,0.0051391,0.0154173,0.0051391,0.0154173,0.0051391,0.0154173,0.0051391
493,16714.6,0.17384,0.14759,0.0424,0.07414,0.00297,0,0.99946,1,0.995,0.995,0.99946,1,0.995,0.995,0.05847,0.0467,0.00201,0.03011,0.00216,0,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292
494,16748.3,0.16523,0.15311,0.04873,0.07317,0.00294,0,1,0.99981,0.995,0.995,1,0.99981,0.995,0.995,0.04932,0.04389,0.00212,0.02677,0.0017,0,0.0153579,0.0051193,0.0153579,0.0051193,0.0153579,0.0051193,0.0153579,0.0051193
495,16782,0.16443,0.17287,0.04505,0.07502,0.0029,0,1,0.99972,0.995,0.995,1,0.99972,0.995,0.995,0.04161,0.04454,0.00202,0.02343,0.00141,0,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094
496,16815.5,0.14682,0.15962,0.04479,0.07149,0.0026,0,0.99458,1,0.995,0.995,0.99458,1,0.995,0.995,0.03303,0.04608,0.00188,0.02226,0.00118,0,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
497,16849.2,0.16553,0.17841,0.04582,0.07837,0.00294,0,0.99907,1,0.995,0.995,0.99907,1,0.995,0.995,0.04308,0.04486,0.00158,0.02517,0.00124,0,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896
498,16882.2,0.17031,0.16464,0.04751,0.08282,0.00293,0,0.99971,1,0.995,0.995,0.99971,1,0.995,0.995,0.03974,0.04428,0.00147,0.0207,0.00112,0,0.0152391,0.0050797,0.0152391,0.0050797,0.0152391,0.0050797,0.0152391,0.0050797
499,16915.7,0.16548,0.16122,0.04321,0.08128,0.0029,0,0.99973,1,0.995,0.995,0.99973,1,0.995,0.995,0.0393,0.04347,0.00144,0.02016,0.00111,0,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698
500,16950,0.16423,0.17203,0.04326,0.07753,0.00285,0,1,0.99983,0.995,0.995,1,0.99983,0.995,0.995,0.0413,0.04336,0.00148,0.0236,0.00124,0,0.0151797,0.0050599,0.0151797,0.0050599,0.0151797,0.0050599,0.0151797,0.0050599
501,16984,0.16241,0.16007,0.04578,0.07193,0.00266,0,0.99009,0.99907,0.99485,0.99485,0.99009,0.99907,0.99485,0.99485,0.04538,0.04338,0.00137,0.04968,0.00149,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
502,17017.8,0.16594,0.1565,0.04358,0.07615,0.00276,0,0.99984,1,0.995,0.995,0.99984,1,0.995,0.995,0.03686,0.04362,0.00127,0.0213,0.00116,0,0.0151203,0.0050401,0.0151203,0.0050401,0.0151203,0.0050401,0.0151203,0.0050401
503,17051.2,0.17049,0.16005,0.04355,0.07501,0.00282,0,0.99502,0.99972,0.995,0.995,0.99502,0.99972,0.995,0.995,0.02624,0.0446,0.00123,0.02381,0.00092,0,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302
504,17084.7,0.15823,0.17106,0.04643,0.07118,0.00273,0,0.99973,1,0.995,0.995,0.99973,1,0.995,0.995,0.02723,0.04592,0.00129,0.01659,0.00092,0,0.0150609,0.0050203,0.0150609,0.0050203,0.0150609,0.0050203,0.0150609,0.0050203
505,17117.9,0.15676,0.17984,0.04363,0.0761,0.00262,0,0.99973,1,0.995,0.995,0.99973,1,0.995,0.995,0.0408,0.04537,0.00138,0.02244,0.0013,0,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104
506,17151.6,0.16359,0.16814,0.04346,0.07711,0.00301,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.995,0.05984,0.04461,0.00148,0.02609,0.00151,0,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
507,17185.8,0.16217,0.16405,0.04662,0.07547,0.00283,0,0.99972,1,0.995,0.995,0.99972,1,0.995,0.995,0.05562,0.04385,0.00164,0.02439,0.00147,0,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906
508,17219.7,0.16264,0.14301,0.04568,0.07553,0.00265,0,0.99973,1,0.995,0.995,0.99973,1,0.995,0.99499,0.04396,0.04548,0.00162,0.02063,0.00134,0,0.0149421,0.0049807,0.0149421,0.0049807,0.0149421,0.0049807,0.0149421,0.0049807
509,17253.7,0.16597,0.1602,0.04539,0.07927,0.00287,0,0.9996,1,0.995,0.995,0.9996,1,0.995,0.99499,0.02364,0.04579,0.00152,0.01813,0.00081,0,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708
510,17287.3,0.16608,0.14756,0.04392,0.07947,0.00282,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99499,0.03043,0.04746,0.00148,0.01764,0.00097,0,0.0148827,0.0049609,0.0148827,0.0049609,0.0148827,0.0049609,0.0148827,0.0049609
511,17321.3,0.16973,0.15669,0.04628,0.07728,0.00289,0,0.9998,1,0.995,0.995,0.9998,1,0.995,0.995,0.04258,0.04481,0.00149,0.02237,0.00139,0,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
512,17354.2,0.16238,0.14654,0.04466,0.07603,0.00292,0,0.99969,1,0.995,0.995,0.99969,1,0.995,0.995,0.04026,0.04549,0.00146,0.02341,0.00139,0,0.0148233,0.0049411,0.0148233,0.0049411,0.0148233,0.0049411,0.0148233,0.0049411
513,17387.8,0.16215,0.15686,0.04495,0.08123,0.00278,0,1,0.99944,0.995,0.995,1,0.99944,0.995,0.995,0.05695,0.04333,0.00141,0.0307,0.00191,0,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312
514,17421.9,0.15647,0.15295,0.04423,0.07223,0.00281,0,1,0.99942,0.995,0.995,1,0.99942,0.995,0.995,0.04693,0.04231,0.00139,0.02782,0.00155,0,0.0147639,0.0049213,0.0147639,0.0049213,0.0147639,0.0049213,0.0147639,0.0049213
515,17455.9,0.16316,0.15378,0.04817,0.07605,0.00281,0,0.99981,1,0.995,0.995,0.99981,1,0.995,0.995,0.0361,0.04297,0.00136,0.02237,0.00105,0,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114
516,17489.9,0.16573,0.16522,0.04518,0.07932,0.00274,0,0.99911,1,0.995,0.995,0.99911,1,0.995,0.9948,0.03885,0.04247,0.00133,0.0297,0.00114,0,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
517,17523.6,0.16109,0.13306,0.04285,0.07504,0.00281,0,0.98456,1,0.9949,0.9949,0.98456,1,0.9949,0.9949,0.0552,0.04033,0.00143,0.04573,0.00157,0,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916
518,17557.3,0.15554,0.15901,0.04172,0.07808,0.00278,0,1,0.9981,0.995,0.995,1,0.9981,0.995,0.995,0.02504,0.04001,0.00142,0.02703,0.00086,0,0.0146451,0.0048817,0.0146451,0.0048817,0.0146451,0.0048817,0.0146451,0.0048817
519,17590.5,0.16266,0.14848,0.04497,0.06973,0.00296,0,0.99731,1,0.995,0.995,0.99731,1,0.995,0.995,0.04846,0.04091,0.00135,0.03192,0.00149,0,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718
520,17624,0.17051,0.1685,0.04357,0.0725,0.00273,0,1,0.99919,0.995,0.995,1,0.99919,0.995,0.995,0.04619,0.04145,0.00135,0.02608,0.00139,0,0.0145857,0.0048619,0.0145857,0.0048619,0.0145857,0.0048619,0.0145857,0.0048619
521,17658.3,0.15715,0.15788,0.0472,0.07071,0.00271,0,0.9994,1,0.995,0.995,0.9994,1,0.995,0.995,0.05538,0.04119,0.00134,0.02653,0.00157,0,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
522,17693.1,0.15318,0.16274,0.04471,0.07575,0.00263,0,1,0.99892,0.995,0.995,1,0.99892,0.995,0.995,0.04867,0.04061,0.00136,0.0271,0.00147,0,0.0145263,0.0048421,0.0145263,0.0048421,0.0145263,0.0048421,0.0145263,0.0048421
523,17727.4,0.15355,0.16562,0.04292,0.06852,0.00271,0,1,0.99972,0.995,0.995,1,0.99972,0.995,0.995,0.04858,0.03854,0.00137,0.02762,0.00158,0,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322
524,17760.8,0.15883,0.1603,0.04095,0.06956,0.00266,0,1,0.99436,0.995,0.995,1,0.99436,0.995,0.995,0.05623,0.0399,0.00151,0.03875,0.00178,0,0.0144669,0.0048223,0.0144669,0.0048223,0.0144669,0.0048223,0.0144669,0.0048223
525,17794.6,0.15639,0.16453,0.04357,0.06565,0.00278,0,1,0.9992,0.995,0.995,1,0.9992,0.995,0.995,0.07161,0.04188,0.00162,0.03374,0.00204,0,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124
526,17827.7,0.15936,0.1489,0.04402,0.0703,0.00268,0,0.99959,1,0.995,0.995,0.99959,1,0.995,0.995,0.06592,0.04069,0.00162,0.03488,0.00189,0,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
527,17861,0.15919,0.15506,0.0411,0.07042,0.00273,0,0.99793,1,0.995,0.995,0.99793,1,0.995,0.995,0.06116,0.04154,0.00149,0.03906,0.00167,0,0.0143778,0.0047926,0.0143778,0.0047926,0.0143778,0.0047926,0.0143778,0.0047926
528,17895.1,0.15951,0.14161,0.04169,0.07099,0.00269,0,0.99445,1,0.99495,0.99495,0.99445,1,0.99495,0.99492,0.059,0.04244,0.00138,0.04003,0.00159,0,0.0143481,0.0047827,0.0143481,0.0047827,0.0143481,0.0047827,0.0143481,0.0047827
529,17929,0.15217,0.16286,0.046,0.07159,0.00248,0,0.99911,1,0.995,0.995,0.99911,1,0.995,0.99496,0.06202,0.04481,0.00132,0.03504,0.00159,0,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728
530,17963.4,0.16323,0.15705,0.0418,0.07407,0.00281,0,0.99852,1,0.995,0.995,0.99852,1,0.995,0.99252,0.0458,0.04568,0.00132,0.03298,0.0014,0,0.0142887,0.0047629,0.0142887,0.0047629,0.0142887,0.0047629,0.0142887,0.0047629
531,17996.9,0.16849,0.14847,0.04067,0.07345,0.00273,0,0.99421,0.995,0.99495,0.99495,0.99421,0.995,0.99495,0.99252,0.0413,0.04486,0.00135,0.04537,0.00129,0,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
532,18030.7,0.15692,0.15195,0.04518,0.075,0.00267,0,0.99949,1,0.995,0.995,0.99949,1,0.995,0.99253,0.03728,0.04213,0.00142,0.05063,0.0012,0,0.0142293,0.0047431,0.0142293,0.0047431,0.0142293,0.0047431,0.0142293,0.0047431
533,18064.3,0.16432,0.1432,0.04179,0.07437,0.00277,0,0.99842,0.995,0.995,0.995,0.99842,0.995,0.995,0.99455,0.04471,0.04124,0.00138,0.04843,0.00126,0,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332
534,18098,0.16067,0.15078,0.042,0.07794,0.00283,0,0.99911,0.995,0.995,0.995,0.99911,0.995,0.995,0.99456,0.0545,0.04145,0.00127,0.04067,0.00146,0,0.0141699,0.0047233,0.0141699,0.0047233,0.0141699,0.0047233,0.0141699,0.0047233
535,18131.7,0.16444,0.14315,0.04078,0.07869,0.0027,0,0.98961,1,0.9944,0.9944,0.98961,1,0.9944,0.99432,0.03983,0.04146,0.00128,0.04387,0.00119,0,0.0141402,0.0047134,0.0141402,0.0047134,0.0141402,0.0047134,0.0141402,0.0047134
536,18165.8,0.15977,0.14267,0.04021,0.07031,0.00262,0,0.99791,0.995,0.995,0.995,0.99791,0.995,0.995,0.99494,0.02929,0.03905,0.00121,0.03193,0.00107,0,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
537,18199.8,0.16237,0.15295,0.046,0.07575,0.00267,0,0.99956,0.995,0.995,0.995,0.99956,0.995,0.995,0.99496,0.03679,0.03798,0.00117,0.03101,0.0011,0,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936
538,18233.3,0.15407,0.13414,0.04422,0.07068,0.00264,0,0.99954,1,0.995,0.995,0.99954,1,0.995,0.99499,0.03959,0.03908,0.00116,0.02183,0.00105,0,0.0140511,0.0046837,0.0140511,0.0046837,0.0140511,0.0046837,0.0140511,0.0046837
539,18266.9,0.14053,0.17435,0.04396,0.06736,0.00237,0,0.9997,1,0.995,0.995,0.9997,1,0.995,0.99499,0.04052,0.03915,0.00109,0.0229,0.00107,0,0.0140214,0.0046738,0.0140214,0.0046738,0.0140214,0.0046738,0.0140214,0.0046738
540,18301.7,0.15557,0.13613,0.0395,0.07426,0.0026,0,1,0.99992,0.995,0.995,1,0.99992,0.995,0.9945,0.04248,0.0388,0.00107,0.02243,0.00113,0,0.0139917,0.0046639,0.0139917,0.0046639,0.0139917,0.0046639,0.0139917,0.0046639
541,18343.5,0.15193,0.14617,0.04322,0.0763,0.00255,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99452,0.03969,0.0415,0.00113,0.01933,0.00108,0,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
542,18386.4,0.15505,0.14543,0.03994,0.0712,0.00265,0,1,0.99797,0.995,0.995,1,0.99797,0.995,0.99454,0.05268,0.0421,0.00117,0.02831,0.0015,0,0.0139323,0.0046441,0.0139323,0.0046441,0.0139323,0.0046441,0.0139323,0.0046441
543,18420.3,0.15532,0.12811,0.04041,0.07086,0.00292,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99452,0.06035,0.04252,0.00114,0.02672,0.00179,0,0.0139026,0.0046342,0.0139026,0.0046342,0.0139026,0.0046342,0.0139026,0.0046342
544,18454,0.16115,0.14436,0.04288,0.07416,0.00275,0,0.99975,1,0.995,0.995,0.99975,1,0.995,0.99304,0.05198,0.04147,0.00111,0.02322,0.00165,0,0.0138729,0.0046243,0.0138729,0.0046243,0.0138729,0.0046243,0.0138729,0.0046243
545,18487.7,0.15071,0.14254,0.03994,0.06963,0.00261,0,0.99995,1,0.995,0.995,0.99995,1,0.995,0.99263,0.0444,0.04299,0.00103,0.0219,0.00141,0,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144
546,18521.7,0.15207,0.15228,0.03454,0.07427,0.00256,0,1,1,0.995,0.995,1,1,0.995,0.99264,0.05211,0.04245,0.00099,0.02331,0.00167,0,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
547,18554.6,0.13784,0.14774,0.04082,0.07029,0.00241,0,0.99975,1,0.995,0.995,0.99975,1,0.995,0.99416,0.05125,0.04047,0.00105,0.02351,0.00157,0,0.0137838,0.0045946,0.0137838,0.0045946,0.0137838,0.0045946,0.0137838,0.0045946
548,18588.4,0.14765,0.14428,0.04005,0.07042,0.00265,0,1,0.99995,0.995,0.995,1,0.99995,0.995,0.99451,0.06364,0.04119,0.0011,0.02799,0.0021,0,0.0137541,0.0045847,0.0137541,0.0045847,0.0137541,0.0045847,0.0137541,0.0045847
549,18623,0.1464,0.14119,0.03984,0.0653,0.00263,0,1,0.99909,0.995,0.995,1,0.99909,0.995,0.99451,0.04954,0.04162,0.00108,0.03031,0.0016,0,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748
550,18657,0.15571,0.14775,0.04369,0.07702,0.00267,0,0.99937,0.995,0.995,0.995,0.99937,0.995,0.995,0.9945,0.05023,0.04218,0.00106,0.02908,0.00161,0,0.0136947,0.0045649,0.0136947,0.0045649,0.0136947,0.0045649,0.0136947,0.0045649
551,18691,0.1629,0.13074,0.04309,0.07285,0.0026,0,0.99481,1,0.995,0.995,0.99481,1,0.995,0.99471,0.04233,0.04083,0.00112,0.02884,0.00135,0,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
552,18724.5,0.14762,0.13956,0.04081,0.06778,0.00265,0,0.99491,1,0.995,0.995,0.99491,1,0.995,0.99329,0.03291,0.04164,0.00119,0.02833,0.00103,0,0.0136353,0.0045451,0.0136353,0.0045451,0.0136353,0.0045451,0.0136353,0.0045451
553,18758.1,0.14284,0.14714,0.04163,0.06438,0.00238,0,0.99824,1,0.995,0.995,0.99824,1,0.995,0.99465,0.0468,0.04025,0.00118,0.03422,0.00143,0,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352
554,18791.2,0.15647,0.14128,0.0413,0.0674,0.00259,0,0.99944,1,0.995,0.995,0.99944,1,0.995,0.995,0.04113,0.0388,0.00127,0.02808,0.00122,0,0.0135759,0.0045253,0.0135759,0.0045253,0.0135759,0.0045253,0.0135759,0.0045253
555,18824.7,0.1546,0.14051,0.04328,0.07194,0.00267,0,0.99867,1,0.995,0.995,0.99867,1,0.995,0.995,0.04035,0.03896,0.00139,0.03914,0.00117,0,0.0135462,0.0045154,0.0135462,0.0045154,0.0135462,0.0045154,0.0135462,0.0045154
556,18858.9,0.14982,0.13928,0.03886,0.07252,0.00264,0,0.99885,0.99,0.9949,0.9949,0.99885,0.99,0.9949,0.9949,0.03614,0.03951,0.00138,0.03707,0.00111,0,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
557,18892.9,0.15718,0.14361,0.04094,0.07352,0.00253,0,0.9989,0.995,0.995,0.995,0.9989,0.995,0.995,0.99453,0.03351,0.04178,0.00132,0.02843,0.00106,0,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956
558,18927,0.15873,0.14938,0.04029,0.07282,0.00268,0,0.99879,1,0.995,0.995,0.99879,1,0.995,0.99457,0.03984,0.04187,0.00129,0.04028,0.00133,0,0.0134571,0.0044857,0.0134571,0.0044857,0.0134571,0.0044857,0.0134571,0.0044857
559,18960.7,0.15135,0.13965,0.04279,0.06692,0.00249,0,1,0.9993,0.995,0.995,1,0.9993,0.995,0.99461,0.03098,0.04129,0.00132,0.02159,0.00107,0,0.0134274,0.0044758,0.0134274,0.0044758,0.0134274,0.0044758,0.0134274,0.0044758
560,18994.3,0.1507,0.13713,0.04008,0.06395,0.00255,0,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99456,0.0299,0.04012,0.00137,0.02236,0.00102,0,0.0133977,0.0044659,0.0133977,0.0044659,0.0133977,0.0044659,0.0133977,0.0044659
561,19027.6,0.1638,0.13433,0.0363,0.08016,0.00282,0,0.99427,1,0.99495,0.99495,0.99427,1,0.99495,0.99492,0.02541,0.03997,0.00139,0.03113,0.00092,0,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
